Loaction,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
PJ,4/5/2021 6:00,1617602426,2,2.908632137,7.792288055,4.574903446,,0.7,95,,,7.5,12.5,15.5,14,13.5
PJ,4/5/2021 7:00,1617606026,2.7,2.804316068,7.329352777,4.577655143,,0,95,,,9.5,12,15.5,14,13.5
PJ,4/5/2021 8:00,1617609626,6,4.402158034,7.208502525,4.580283362,,1.7,76,,,14,12.5,15,14,13.5
PJ,4/5/2021 9:00,1617613226,8.3,6.351079017,7.307729568,4.583008084,,1.5,68,,,19.5,13.5,15,14,13.5
PJ,4/5/2021 10:00,1617616826,11.1,8.725539509,7.652481425,4.586074491,,1.4,53,,,24.5,15,15,14,13.5
PJ,4/5/2021 11:00,1617620426,13.2,10.96276975,8.156801296,4.58964165,,1.5,45,,,29.5,16.5,15,14,13.5
PJ,4/5/2021 12:00,1617624026,14.5,12.73138488,8.733455724,4.593781325,,1,34,,,33.5,18.5,14.5,14,13.5
PJ,4/5/2021 13:00,1617627626,15.6,14.16569244,9.357687021,4.598540471,,2.4,32,,,34.5,20.5,14.5,14,13.5
PJ,4/5/2021 14:00,1617631226,17,15.58284622,10.05244275,4.603988925,,2.2,29,,,34.5,21.5,14.5,14,13.5
PJ,4/5/2021 15:00,1617634826,17.6,16.59142311,10.73858432,4.610117392,,1.7,27,,,33.5,22.5,14.5,14,13.5
PJ,4/5/2021 16:00,1617638426,17.4,16.99571155,11.34416756,4.616844715,,3,34,,,30,23,14.5,14,13.5
PJ,4/5/2021 17:00,1617642026,16,16.49785578,11.76742505,4.623988152,,4,41,,,25.5,23,15,14,13.5
PJ,4/5/2021 18:00,1617645626,14.3,15.39892789,11.99765914,4.631354457,,2,45,,,21,22.5,15,14,13.5
PJ,4/5/2021 19:00,1617649226,12.1,13.74946394,12.00696285,4.638722697,,1,51,,,18,21,15,14,13.5
PJ,4/5/2021 20:00,1617652826,10.9,12.32473197,11.90632987,4.645983044,,0.4,59,,,16,20,15.5,14,13.5
PJ,4/5/2021 21:00,1617656426,10,11.16236599,11.73302715,4.653063008,,0.6,68,,,15,19,15.5,14,13.5
PJ,4/5/2021 22:00,1617660026,9.2,10.18118299,11.50275196,4.659905854,,0.7,74,,,13.5,18,16,14,13.5
PJ,4/5/2021 23:00,1617663626,8.3,9.240591497,11.21159269,4.666450995,,1,82,,,13.5,17.5,16,14,13.5
PJ,4/6/2021 0:00,1617667226,7.8,8.520295748,10.9014479,4.672679764,,1.3,84,,,13,17,16,14,13.5
PJ,4/6/2021 1:00,1617670826,8,8.260147874,10.63767991,4.678638805,,0.3,77,,,12.5,16.5,16,14,13.5
PJ,4/6/2021 2:00,1617674426,6.5,7.380073937,10.26152719,4.684216116,,0.6,87,,,11.5,16,16,14,13.5
PJ,4/6/2021 3:00,1617678026,5.6,6.490036969,9.83775199,4.689364503,,0,88,,,11,15.5,16,14,13.5
PJ,4/6/2021 4:00,1617681626,5.3,5.895018484,9.425229081,4.694095637,,0,92,,,10.5,15,16,14,13.5
PJ,4/6/2021 5:00,1617685226,5,5.447509242,9.022935529,4.698420152,,0,94,,,10.5,14.5,16,14,13.5
PJ,4/6/2021 6:00,1617688826,5,5.223754621,8.657214117,4.702374991,,0.8,92,,,10.5,14,16,14,13.5
PJ,4/6/2021 7:00,1617692426,5.4,5.311877311,8.361103743,4.706030065,,0.2,93,,,11.5,14,16,14,13.5
PJ,4/6/2021 8:00,1617696026,7,6.155938655,8.237367039,4.709557874,,0.7,86,,,16,14,16,14.5,13.5
PJ,4/6/2021 9:00,1617699626,9.8,7.977969328,8.379424581,4.713224075,,0.7,75,,,21,15,15.5,14.5,13.5
PJ,4/6/2021 10:00,1617703226,12.3,10.13898466,8.735840528,4.717242672,,1.5,58,,,26.5,16.5,15.5,14.5,13.5
PJ,4/6/2021 11:00,1617706826,15.5,12.81949233,9.350764116,4.721871565,,1.5,47,,,31,18,15.5,14.5,13.5
PJ,4/6/2021 12:00,1617710426,17.6,15.20974617,10.10069465,4.727245015,,1.8,34,,,34.5,20,15.5,14.5,13.5
PJ,4/6/2021 13:00,1617714026,17.8,16.50487308,10.8006315,4.733312334,,1.9,34,,,35,21.5,15.5,14.5,13.5
PJ,4/6/2021 14:00,1617717626,18.5,17.50243654,11.50057409,4.740072835,,3.3,40,,,35.5,22.5,15.5,14.5,13.5
PJ,4/6/2021 15:00,1617721226,18.7,18.10121827,12.15506736,4.747480422,,3.3,41,,,34.5,23.5,15.5,14.5,13.5
PJ,4/6/2021 16:00,1617724826,18.8,18.45060914,12.75915214,4.75548409,,3.6,40,,,30.5,24,15.5,14.5,13.5
PJ,4/6/2021 17:00,1617728426,19,18.72530457,13.32650195,4.764046545,,4.2,32,,,27.5,24,15.5,14.5,13.5
PJ,4/6/2021 18:00,1617732026,18.2,18.46265228,13.76954722,4.77304305,,2.1,38,,,23,23.5,16,14.5,13.5
PJ,4/6/2021 19:00,1617735626,15.4,16.93132614,13.9177702,4.782178641,,1.3,54,,,19.5,22.5,16,14.5,14
PJ,4/6/2021 20:00,1617739226,14.5,15.71566307,13.97070019,4.791357983,,0.9,42,,,17.5,21,16,14.5,14
PJ,4/6/2021 21:00,1617742826,12.3,14.00783154,13.81881835,4.800376425,,0.6,53,,,16,20,16.5,14.5,14
PJ,4/6/2021 22:00,1617746426,11.3,12.65391577,13.58983486,4.809157103,,1.5,67,,,14.5,19.5,16.5,14.5,14
PJ,4/6/2021 23:00,1617750026,9.4,11.02695788,13.20894079,4.817548495,,0.4,75,,,13.5,18.5,17,14.5,14
PJ,4/7/2021 0:00,1617753626,8.6,9.813478942,12.78994617,4.825512929,,1.2,79,,,12.5,17.5,17,14.5,14
PJ,4/7/2021 1:00,1617757226,7.6,8.706739471,12.31813288,4.832998063,,1.3,84,,,12,17,17,14.5,14
PJ,4/7/2021 2:00,1617760826,7.3,8.003369735,11.86193898,4.840019982,,0.8,83,,,11,16.5,17,14.5,14
PJ,4/7/2021 3:00,1617764426,6,7.001684868,11.32903544,4.846502515,,0.1,89,,,10.5,16,17,14.5,14
PJ,4/7/2021 4:00,1617768026,4.8,5.900842434,10.73548676,4.852385616,,0.4,95,,,10,15,17,14.5,14
PJ,4/7/2021 5:00,1617771626,4.2,5.050421217,10.1413516,4.857669299,,0.4,96,,,9.5,14.5,17,14.5,14
PJ,4/7/2021 6:00,1617775226,3.2,4.125210608,9.510319638,4.862317301,,0.2,97,,,9,14,16.5,14.5,14
PJ,4/7/2021 7:00,1617778826,3.7,3.912605304,8.982108762,4.866432977,,0.5,98,,,11.5,14,16.5,14.5,14
PJ,4/7/2021 8:00,1617782426,7.1,5.506302652,8.811007966,4.870373611,,0.4,90,,,16.5,14,16.5,14.5,14
PJ,4/7/2021 9:00,1617786026,10.4,7.953151326,8.955461787,4.874454618,,0.8,74,,,22,15,16.5,14.5,14
PJ,4/7/2021 10:00,1617789626,13.8,10.87657566,9.395874352,4.878971521,,0.8,61,,,28,17,16,14.5,14
PJ,4/7/2021 11:00,1617793226,16.1,13.48828783,10.00534032,4.884092769,,1.4,41,,,32.5,18.5,16,14.5,14
PJ,4/7/2021 12:00,1617796826,19.3,16.39414392,10.85030938,4.890053025,,2.7,38,,,36,20.5,16,14.5,14
PJ,4/7/2021 13:00,1617800426,19.9,18.14707196,11.67300853,4.896829204,,2.4,31,,,37,22,16,14.5,14
PJ,4/7/2021 14:00,1617804026,19.7,18.92353598,12.40273503,4.904327612,,3.2,32,,,37,23.5,16,14.5,14
PJ,4/7/2021 15:00,1617807626,19.6,19.26176799,13.05703184,4.912472172,,3.2,33,,,34.5,24.5,16,14.5,14
PJ,4/7/2021 16:00,1617811226,19.1,19.18088399,13.60639258,4.921157407,,4,29,,,31,24.5,16,14.5,14
PJ,4/7/2021 17:00,1617814826,17.8,18.490442,13.98762962,4.930214822,,4.1,29,,,27.5,24.5,16,14.5,14
PJ,4/7/2021 18:00,1617818426,16.6,17.545221,14.22511784,4.939500439,,4.6,28,,,22.5,23.5,16.5,14.5,14
PJ,4/7/2021 19:00,1617822026,14.8,16.1726105,14.27737985,4.94882899,,1.3,36,,,19,22.5,16.5,14.5,14
PJ,4/7/2021 20:00,1617825626,12.4,14.28630525,14.10670896,4.957977721,,1,46,,,17,21.5,16.5,14.5,14
PJ,4/7/2021 21:00,1617829226,11.1,12.69315262,13.83337178,4.966844249,,0.9,63,,,16,20.5,17,14.5,14
PJ,4/7/2021 22:00,1617832826,10.6,11.64657631,13.53942889,4.975408269,,1.1,55,,,14.5,19.5,17,14.5,14
PJ,4/7/2021 23:00,1617836426,8.6,10.12328816,13.0903899,4.983515144,,0.1,59,,,13.5,18.5,17.5,15,14
PJ,4/8/2021 0:00,1617840026,6.8,8.461644078,12.51853627,4.991042638,,0.2,57,,,12.5,18,17.5,15,14
PJ,4/8/2021 1:00,1617843626,6.9,7.680822039,12.00776025,4.998052345,,0.7,52,,,11.5,17,17.5,15,14
PJ,4/8/2021 2:00,1617847226,4.8,6.24041102,11.35250932,5.004400454,,0.4,62,,,10.5,16.5,17.5,15,14
PJ,4/8/2021 3:00,1617850826,3.6,4.92020551,10.64773574,5.010038152,,0.3,70,,,10,16,17.5,15,14
PJ,4/8/2021 4:00,1617854426,2.9,3.910102755,9.943396129,5.014966581,,0.9,81,,,9,15,17.5,15,14
PJ,4/8/2021 5:00,1617858026,3.3,3.605051377,9.339451026,5.019286746,,0.8,76,,,8.5,14.5,17,15,14
PJ,4/8/2021 6:00,1617861626,3.2,3.402525689,8.781319115,5.02304502,,1.7,75,,,8.5,14,17,15,14
PJ,4/8/2021 7:00,1617865226,5.3,4.351262844,8.464835559,5.026483372,,1.2,67,,,11,14,17,15,14
PJ,4/8/2021 8:00,1617868826,7.9,6.125631422,8.413486872,5.029866992,,1.5,66,,,16,14,17,15,14
PJ,4/8/2021 9:00,1617872426,10.6,8.362815711,8.612260793,5.033445807,,2.7,58,,,21.5,15,16.5,15,14.5
PJ,4/8/2021 10:00,1617876026,13.1,10.73140786,9.020237084,5.037428615,,1.7,49,,,27.5,16.5,16.5,15,14.5
PJ,4/8/2021 11:00,1617879626,14,12.36570393,9.472942804,5.041859698,,1.4,40,,,31.5,18.5,16.5,15,14.5
PJ,4/8/2021 12:00,1617883226,16.2,14.28285196,10.08449346,5.046897295,,2.7,35,,,34,20,16.5,15,14.5
PJ,4/8/2021 13:00,1617886826,16.9,15.59142598,10.70408496,5.052548831,,1.9,31,,,35.5,21.5,16,15,14.5
PJ,4/8/2021 14:00,1617890426,17.9,16.74571299,11.35825906,5.058848242,,3.7,23,,,35,23,16,15,14.5
PJ,4/8/2021 15:00,1617894026,17.5,17.1228565,11.91659914,5.065699142,,3,26,,,33.5,24,16,15,14.5
PJ,4/8/2021 16:00,1617897626,18.1,17.61142825,12.47872649,5.073104763,,2.8,25,,,30.5,24,16,15,14.5
PJ,4/8/2021 17:00,1617901226,17.1,17.35571412,12.89884227,5.080922683,,4.9,22,,,26,24,16.5,15,14.5
PJ,4/8/2021 18:00,1617904826,16.2,16.77785706,13.19894751,5.089032598,,4.2,24,,,21.5,23,16.5,15,14.5
PJ,4/8/2021 19:00,1617908426,14,15.38892853,13.27177047,5.097207161,,3.1,27,,,18,22,16.5,15,14.5
PJ,4/8/2021 20:00,1617912026,12.3,13.84446427,13.1834277,5.105285303,,1.6,32,,,16,21,17,15,14.5
PJ,4/8/2021 21:00,1617915626,10.6,12.22223213,12.94857063,5.113120753,,0.3,36,,,14.5,20,17,15,14.5
PJ,4/8/2021 22:00,1617919226,8,10.11111607,12.49870058,5.120498955,,0.7,48,,,13.5,19,17.5,15,14.5
PJ,4/8/2021 23:00,1617922826,9,9.555558033,12.18063689,5.12755204,,1.1,39,,,12.5,18,17.5,15,14.5
PJ,4/9/2021 0:00,1617926426,6,7.777779017,11.61876081,5.134036764,,1.3,55,,,11.5,17.5,17.5,15,14.5
PJ,4/9/2021 1:00,1617930026,5.4,6.588889508,11.05341892,5.139950233,,0.2,52,,,10.5,16.5,17.5,15,14.5
PJ,4/9/2021 2:00,1617933626,4.4,5.494444754,10.44856265,5.145253542,,0.5,57,,,10,16,17.5,15,14.5
PJ,4/9/2021 3:00,1617937226,3.4,4.447222377,9.807784228,5.149911414,,1.2,69,,,9.5,15.5,17.5,15,14.5
PJ,4/9/2021 4:00,1617940826,3.7,4.073611189,9.252531116,5.154009936,,1.8,66,,,8.5,15,17.5,15.5,14.5
PJ,4/9/2021 5:00,1617944426,2.9,3.486805594,8.675028288,5.157527437,,1.9,66,,,8,14,17.5,15.5,14.5
PJ,4/9/2021 6:00,1617948026,3.8,3.643402797,8.231843898,5.160598682,,1.1,65,,,8,13.5,17,15.5,14.5
PJ,4/9/2021 7:00,1617951626,5.1,4.371701399,7.947130816,5.16338243,,2.1,69,,,10.5,13.5,17,15.5,14.5
PJ,4/9/2021 8:00,1617955226,8.3,6.335850699,7.979209833,5.166195445,,1.5,62,,,15.5,14,17,15.5,14.5
PJ,4/9/2021 9:00,1617958826,10.8,8.56792535,8.235645303,5.169261828,,4.2,52,,,21.5,14.5,16.5,15.5,14.5
PJ,4/9/2021 10:00,1617962426,13.2,10.88396267,8.686950275,5.172776002,,2.1,44,,,27.5,16.5,16.5,15.5,14.5
PJ,4/9/2021 11:00,1617966026,14.9,12.89198134,9.251772977,5.176850924,,2.4,40,,,32.5,18,16.5,15.5,14.5
PJ,4/9/2021 12:00,1617969626,15.3,14.09599067,9.801611798,5.181471065,,2.6,35,,,35.5,20,16.5,15.5,14.5
PJ,4/9/2021 13:00,1617973226,16.8,15.44799533,10.43782891,5.186722172,,1.5,28,,,36,21.5,16,15.5,14.5
PJ,4/9/2021 14:00,1617976826,17,16.22399767,11.03438992,5.192563998,,1,27,,,36,23,16,15.5,14.5
PJ,4/9/2021 15:00,1617980426,17.3,16.76199883,11.60399083,5.19896902,,2,23,,,35,24,16,15.5,14.5
PJ,4/9/2021 16:00,1617984026,17.5,17.13099942,12.13999167,5.205903108,,1.3,23,,,32.5,24.5,16,15,14.5
PJ,4/9/2021 17:00,1617987626,17.7,17.41549971,12.64544697,5.21333522,,1.8,25,,,28.5,24.5,16.5,15,14.5
PJ,4/9/2021 18:00,1617991226,17,17.20774985,13.04131543,5.22115538,,1.5,25,,,23.5,24,16.5,15,14.5
PJ,4/9/2021 19:00,1617994827,14.3,15.75387493,13.1557413,5.229082039,,1.8,38,,,19.5,23,16.5,15,14.5
PJ,4/9/2021 20:00,1617998427,12.7,14.22693746,13.11431027,5.23695939,,0.9,45,,,17.5,21.5,17,15,14.5
PJ,4/9/2021 21:00,1618002027,10.4,12.31346873,12.86755479,5.244582362,,0.1,54,,,15.5,20.5,17,15,14.5
PJ,4/9/2021 22:00,1618005627,8.7,10.50673437,12.48868617,5.251819229,,0.6,65,,,14.5,19.5,17.5,15,14.5
PJ,4/9/2021 23:00,1618009227,7.7,9.103367183,12.05335107,5.258613966,,0.3,68,,,14,19,17.5,15.5,14.5
PJ,4/10/2021 0:00,1618012827,9.3,9.201683591,11.80304642,5.265151861,,1,58,,,13.5,18,17.5,15.5,14.5
PJ,4/10/2021 1:00,1618016427,9.2,9.200841796,11.56640584,5.27144682,,1.2,58,,,12.5,17.5,17.5,15.5,14.5
PJ,4/10/2021 2:00,1618020027,7.4,8.300420898,11.18764167,5.277357105,,0.6,65,,,12,17,17.5,15.5,14.5
PJ,4/10/2021 3:00,1618023627,4.8,6.550210449,10.60694698,5.28268137,,0.6,82,,,11.5,16.5,17.5,15.5,14.5
PJ,4/10/2021 4:00,1618027227,4.8,5.675105224,10.0790427,5.28747294,,0,79,,,11,16,17.5,15.5,14.5
PJ,4/10/2021 5:00,1618030827,3.5,4.587552612,9.480947913,5.291662226,,0.6,88,,,10.5,15.5,17.5,15.5,14.5
PJ,4/10/2021 6:00,1618034427,3.9,4.243776306,8.973589012,5.295340474,,1,85,,,10,15,17.5,15.5,14.5
PJ,4/10/2021 7:00,1618038027,4.9,4.571888153,8.603262738,5.298645092,,0.7,80,,,12.5,14.5,17.5,15.5,14.5
PJ,4/10/2021 8:00,1618041627,7.7,6.135944077,8.521147944,5.301864375,,0.5,71,,,17,15,17,15.5,14.5
PJ,4/10/2021 9:00,1618045227,10.8,8.467972038,8.728316313,5.305287404,,0.5,58,,,22,15.5,17,15.5,14.5
PJ,4/10/2021 10:00,1618048827,12.9,10.68398602,9.107560284,5.309085879,,1.7,50,,,26.5,17,17,15.5,15
PJ,4/10/2021 11:00,1618052427,14.7,12.69199301,9.615963895,5.313388454,,1.1,45,,,32,18.5,17,15.5,15
PJ,4/10/2021 12:00,1618056027,16,14.3459965,10.19633081,5.318266518,,1.7,45,,,35,20.5,16.5,15.5,15
PJ,4/10/2021 13:00,1618059627,16.5,15.42299825,10.76939165,5.323712198,,2.9,41,,,36.5,22,16.5,15.5,15
PJ,4/10/2021 14:00,1618063227,16.7,16.06149913,11.30853786,5.329691045,,2.7,40,,,37,23.5,16.5,15.5,15
PJ,4/10/2021 15:00,1618066827,17.8,16.93074956,11.89867078,5.336253462,,3.2,37,,,34,24.5,16.5,15.5,15
PJ,4/10/2021 16:00,1618070427,17.4,17.16537478,12.39879162,5.343308945,,3,42,,,30.5,24.5,16.5,15.5,15
PJ,4/10/2021 17:00,1618074027,16.3,16.73268739,12.75344693,5.35071168,,3.2,37,,,26.5,24.5,16.5,15.5,15
PJ,4/10/2021 18:00,1618077627,14.7,15.7163437,12.9304063,5.358283803,,2.6,37,,,22,23.5,17,15.5,15
PJ,4/10/2021 19:00,1618081227,12.3,14.00817185,12.87309664,5.365791108,,1.6,53,,,18.5,22.5,17,15.5,15
PJ,4/10/2021 20:00,1618084827,9.7,11.85408592,12.5846333,5.373002739,,0.3,66,,,16.5,21,17.5,15.5,15
PJ,4/10/2021 21:00,1618088427,8.5,10.17704296,12.213303,5.379836205,,0.4,74,,,15,20,17.5,15.5,15
PJ,4/10/2021 22:00,1618092027,7.2,8.688521481,11.75754819,5.386207546,,0.8,83,,,14,19.5,17.5,15.5,15
PJ,4/10/2021 23:00,1618095627,7,7.84426074,11.32504381,5.392140449,,0.4,86,,,13,18.5,18,15.5,15
PJ,4/11/2021 0:00,1618099227,5.9,6.87213037,10.831858,5.397574733,,0.1,92,,,12.5,18,18,15.5,15
PJ,4/11/2021 1:00,1618102827,5.1,5.986065185,10.31078,5.40248303,,0.1,93,,,11.5,17,18,15.5,15
PJ,4/11/2021 2:00,1618106427,5.1,5.543032593,9.837072731,5.406913189,,1.1,97,,,11,16.5,18,15.5,15
PJ,4/11/2021 3:00,1618110027,4.5,5.021516296,9.351884301,5.410854219,,0.9,98,,,10.5,16,18,15.5,15
PJ,4/11/2021 4:00,1618113627,3.6,4.310758148,8.828985728,5.414268936,,0,98,,,10,15.5,18,15.5,15
PJ,4/11/2021 5:00,1618117227,3,3.655379074,8.299077935,5.417150863,,0,99,,,9.5,15,17.5,15.5,15
PJ,4/11/2021 6:00,1618120827,2.6,3.127689537,7.780979941,5.419512331,,0.7,99,,,9.5,14.5,17.5,15.5,15
PJ,4/11/2021 7:00,1618124427,3.2,3.163844769,7.364527219,5.421455403,,0.3,99,,,11.5,14.5,17.5,15.5,15
PJ,4/11/2021 8:00,1618128027,5.5,4.331922384,7.195024744,5.4232272,,0.2,94,,,16,14.5,17.5,16,15
PJ,4/11/2021 9:00,1618131627,8.7,6.515961192,7.331840677,5.425133907,,0.9,74,,,21.5,15.5,17,16,15
PJ,4/11/2021 10:00,1618135227,12,9.257980596,7.756218797,5.427462663,,1.1,64,,,27.5,17,17,15.5,15
PJ,4/11/2021 11:00,1618138827,15.5,12.3789903,8.460198906,5.43049237,,1,42,,,32.5,18.5,17,16,15
PJ,4/11/2021 12:00,1618142427,17,14.68949515,9.23654446,5.434294619,,2,27,,,36,20.5,16.5,16,15
PJ,4/11/2021 13:00,1618146027,18.8,16.74474757,10.10594951,5.438961607,,1.9,28,,,38,22,16.5,15.5,15
PJ,4/11/2021 14:00,1618149627,19.6,18.17237379,10.96904501,5.444486166,,1.8,26,,,36,23.5,16.5,15.5,15
PJ,4/11/2021 15:00,1618153227,20.3,19.23618689,11.81731364,5.450852627,,2,25,,,34.5,24.5,16.5,15.5,15
PJ,4/11/2021 16:00,1618156827,20.2,19.71809345,12.57937604,5.457974029,,2,26,,,31.5,24.5,16.5,15.5,15
PJ,4/11/2021 17:00,1618160427,19,19.35904672,13.16306913,5.465671427,,2.7,36,,,28,24.5,17,15.5,15
PJ,4/11/2021 18:00,1618164027,17.9,18.62952336,13.59369921,5.473791335,,2.4,36,,,24,24,17,15.5,15
PJ,4/11/2021 19:00,1618167627,16.1,17.36476168,13.82154473,5.482130749,,0.9,44,,,21,23,17,15.5,15
PJ,4/11/2021 20:00,1618171227,13.8,15.58238084,13.81958612,5.490459875,,0,54,,,19,22,17.5,15.5,15
PJ,4/11/2021 21:00,1618174827,13,14.29119042,13.74507829,5.498706247,,0.1,57,,,18.5,21.5,17.5,15.5,15
PJ,4/11/2021 22:00,1618178427,12.1,13.19559521,13.59552572,5.506794978,,0,64,,,17.5,20.5,18,15.5,15
PJ,4/11/2021 23:00,1618182027,11.6,12.39779761,13.41411429,5.514694398,,0.2,66,,,17,20,18,15.5,15
PJ,4/12/2021 0:00,1618185627,11.1,11.7488988,13.20374026,5.522375762,,0,72,,,16.5,19.5,18,15.5,15
PJ,4/12/2021 1:00,1618189227,11,11.3744494,13.00340024,5.529849313,,0,66,,,16,19,18,15.5,15
PJ,4/12/2021 2:00,1618192827,10.7,11.0372247,12.79400022,5.537106207,,0.5,70,,,15.5,18.5,18,16,15
PJ,4/12/2021 3:00,1618196427,10.5,10.76861235,12.58545474,5.544147514,,0.4,71,,,15,18.5,18,16,15
PJ,4/12/2021 4:00,1618200027,9.8,10.28430618,12.33223159,5.550928817,,0,78,,,15,18,18,16,15
PJ,4/12/2021 5:00,1618203627,9.3,9.792153088,12.05657417,5.557427963,,0.4,83,,,14.5,17.5,18,16,15
PJ,4/12/2021 6:00,1618207227,9.3,9.546076544,11.80597652,5.56367027,,0,77,,,14.5,17.5,18,16,15
PJ,4/12/2021 7:00,1618210827,9.6,9.573038272,11.6054332,5.569705997,,0.1,82,,,16,17,18,16,15
PJ,4/12/2021 8:00,1618214427,11.2,10.38651914,11.56857563,5.575698873,,0.1,76,,,17,17,18,16,15
PJ,4/12/2021 9:00,1618218027,13.1,11.74325957,11.70779603,5.581824845,,1.5,63,,,19.5,17.5,18,16,15
PJ,4/12/2021 10:00,1618221627,15,13.37162978,12.0070873,5.588243688,,1.7,57,,,18,18,17.5,16,15
PJ,4/12/2021 11:00,1618225227,15.9,14.63581489,12.36098846,5.595009667,0,3.1,53,,,21.5,18,17.5,16,15
PJ,4/12/2021 12:00,1618228827,17.5,16.06790745,12.82817132,5.602235603,0.1,3.8,43,,,20.5,18.5,17.5,16,15
PJ,4/12/2021 13:00,1618232427,16.4,16.23395372,13.15288302,5.609778707,0,4.2,52,,,17.5,18.5,17.5,16,15
PJ,4/12/2021 14:00,1618236027,15,15.61697686,13.32080275,5.617482028,0,2.6,58,,,16.5,18,17.5,16,15
PJ,4/12/2021 15:00,1618239627,13.2,14.40848843,13.30982068,5.625166682,0.4,1.4,72,,,15.5,16.5,17.5,16,15
PJ,4/12/2021 16:00,1618243227,10.8,12.60424422,13.08165516,5.632615721,1.9,1.7,90,,,14.5,16,17.5,16.5,15.5
PJ,4/12/2021 17:00,1618246827,10.6,11.60212211,12.85605015,5.639831939,3.2,1.6,96,,,13.5,15.5,17.5,16.5,15.5
PJ,4/12/2021 18:00,1618250427,10.7,11.15106105,12.66004559,5.64684514,3.3,2.5,98,,,13.5,15,17.5,16.5,16
PJ,4/12/2021 19:00,1618254027,10.8,10.97553053,12.49095054,5.653682408,3.8,2.1,99,,,13,14.5,17.5,16.5,16
PJ,4/12/2021 20:00,1618257627,10.8,10.88776526,12.33722776,5.660359277,4.2,1.6,99,,,13,14.5,17.5,16.5,16
PJ,4/12/2021 21:00,1618261227,11,10.94388263,12.2156616,5.66690803,3,1.4,100,,,13,14.5,17,16.5,16
PJ,4/12/2021 22:00,1618264827,11.1,11.02194132,12.11423782,5.673348919,3,0.8,100,,,13,14.5,17,16.5,16
PJ,4/12/2021 23:00,1618268427,11.3,11.16097066,12.0402162,5.679709426,3.1,0,100,,,13,14.5,17,16,16
PJ,4/13/2021 0:00,1618272027,11.3,11.23048533,11.97292382,5.685996353,4.7,0.7,100,,,13,14.5,17,16,16
PJ,4/13/2021 1:00,1618275627,11.3,11.26524266,11.91174892,5.692215886,1.8,1.3,100,,,12.5,14.5,16.5,16,16
PJ,4/13/2021 2:00,1618279227,11.1,11.18262133,11.83795357,5.698355484,1.7,2.3,100,,,12,14,16.5,16,16
PJ,4/13/2021 3:00,1618282827,10.6,10.89131067,11.72541233,5.70437652,0.7,1.3,100,,,12.5,14,16.5,16,15.5
PJ,4/13/2021 4:00,1618286427,10.6,10.74565533,11.62310212,5.710289333,,2,100,,,12.5,14,16.5,16,15.5
PJ,4/13/2021 5:00,1618290027,11.1,10.92282767,11.57554738,5.716148732,,0.9,100,,,12.5,14,16.5,16,15.5
PJ,4/13/2021 6:00,1618293627,11.3,11.11141383,11.55049762,5.721977252,,3.2,89,,,12.5,14,16.5,16,15.5
PJ,4/13/2021 7:00,1618297227,11.1,11.10570692,11.50954329,5.727759036,,2.6,86,,,12.5,14,16,16,15.5
PJ,4/13/2021 8:00,1618300827,11.1,11.10285346,11.47231208,5.73349785,,3.3,84,,,13.5,14,16,16,15.5
PJ,4/13/2021 9:00,1618304427,11.3,11.20142673,11.45664735,5.739215283,,2.9,79,,,17,14.5,16,16,15.5
PJ,4/13/2021 10:00,1618308027,11.7,11.45071336,11.47877032,5.744949104,,3.7,74,,,19,15.5,16,16,15.5
PJ,4/13/2021 11:00,1618311627,10.4,10.92535668,11.38070029,5.750579225,,3.9,76,,,18.5,16,16,16,15.5
PJ,4/13/2021 12:00,1618315227,11.3,11.11267834,11.3733639,5.756196392,,3.7,69,,,22.5,17,16,16,15.5
PJ,4/13/2021 13:00,1618318827,12.4,11.75633917,11.46669445,5.761901186,,4.8,55,,,26,18,16,16,15.5
PJ,4/13/2021 14:00,1618322427,11.5,11.62816959,11.46972223,5.767603305,,4.6,56,,,26.5,19.5,16,16,15.5
PJ,4/13/2021 15:00,1618326027,11.4,11.51408479,11.46338385,5.773293395,,4.6,53,,,27.5,20.5,16,15.5,15.5
PJ,4/13/2021 16:00,1618329627,11.5,11.5070424,11.46671259,5.778981126,,3.7,49,,,25.5,21,16,15.5,15.5
PJ,4/13/2021 17:00,1618333227,11,11.2535212,11.42428417,5.78462079,,3.7,51,,,22,21,16,15.5,15.5
PJ,4/13/2021 18:00,1618336827,10.5,10.8767606,11.34025834,5.790170877,,3.3,52,,,18,20.5,16,15.5,15.5
PJ,4/13/2021 19:00,1618340427,8.8,9.8383803,11.10932576,5.795484718,,3.6,56,,,14.5,19.5,16.5,15.5,15.5
PJ,4/13/2021 20:00,1618344027,7.8,8.81919015,10.80847796,5.800492704,,3.7,59,,,13,18,16.5,15.5,15.5
PJ,4/13/2021 21:00,1618347627,6.8,7.809595075,10.44407088,5.805131643,,4,61,,,11.5,17,16.5,15.5,15.5
PJ,4/13/2021 22:00,1618351227,5.9,6.854797537,10.03097352,5.809353263,,3,63,,,10.5,16.5,16.5,15.5,15.5
PJ,4/13/2021 23:00,1618354827,5.1,5.977398769,9.582703203,5.813122843,,0.8,65,,,9.5,15.5,16.5,15.5,15.5
PJ,4/14/2021 0:00,1618358427,4.8,5.388699384,9.147912003,5.816454301,,1.5,68,,,9,15,16.5,15.5,15.5
