Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,RF,Wind_Speed,Humidity,Solar_Radiation,Snow
WJ,9/9/2019 14:00,1568037600,24.7,24.61832237,24.01380471,21.37752236,20.5,21,21,21.5,21.5,0.2,0.1,77,0.87,
WJ,9/9/2019 15:00,1568041200,24.7,24.65916118,24.0761861,21.38021833,20,21,21,21.5,21.5,0.4,0.8,79,0.56,
WJ,9/9/2019 16:00,1568044800,25,24.82958059,24.16016918,21.3829955,20.5,21,21,21.5,21.5,0,0.4,77,0.71,
WJ,9/9/2019 17:00,1568048400,25.1,24.9647903,24.24560835,21.38585525,20.5,21,21,21.5,21.5,0,1.5,71,0.46,
WJ,9/9/2019 18:00,1568052000,24.6,24.78239515,24.27782577,21.38874434,20,21,21,21.5,21.5,0,0.6,80,0.19,
WJ,9/9/2019 19:00,1568055600,24.3,24.54119757,24.27984161,21.39163254,19.5,21,21,21.5,21.5,0,0.9,83,0.01,
WJ,9/9/2019 20:00,1568059200,23.8,24.17059879,24.23621964,21.39447429,19,20.5,21,21.5,21.5,0,0.6,78,,
WJ,9/9/2019 21:00,1568062800,23.7,23.93529939,24.1874724,21.3972645,19,20.5,21,21.5,21.5,,0,85,,
WJ,9/9/2019 22:00,1568066400,23.6,23.7676497,24.13406582,21.39999857,19,20.5,21,21.5,21.5,,0.5,84,,
WJ,9/9/2019 23:00,1568070000,23.4,23.58382485,24.06733256,21.40266323,19,20.5,21,21.5,21.5,0,0.8,83,,
WJ,9/10/2019 0:00,1568073600,22.6,23.09191242,23.9339387,21.40519198,18.5,20.5,21,21.5,21.5,3.2,0.6,88,,
WJ,9/10/2019 1:00,1568077200,22.6,22.84595621,23.81267154,21.40759706,18.5,20.5,21,21.5,21.5,0,0.9,88,,
WJ,9/10/2019 2:00,1568080800,22.5,22.67297811,23.69333776,21.40988051,18.5,20.5,21,21.5,21.5,0,0.6,89,,
WJ,9/10/2019 3:00,1568084400,22.4,22.53648905,23.5757616,21.41204423,18.5,20.5,21,21.5,21.5,0.1,1,90,,
WJ,9/10/2019 4:00,1568088000,22.1,22.31824453,23.44160146,21.41407176,18.5,20,21,21.5,21.5,1.1,0.8,91,,
WJ,9/10/2019 5:00,1568091600,22.1,22.20912226,23.31963769,21.41597542,18.5,20,21,21.5,21.5,0.4,1.7,91,,
WJ,9/10/2019 6:00,1568095200,21.8,22.00456113,23.18148881,21.41773917,18,20,21,21.5,21.5,0,0.5,91,,
WJ,9/10/2019 7:00,1568098800,22.2,22.10228057,23.09226255,21.41941202,18.5,20.5,21,21.5,21.5,,0.4,91,0.03,
WJ,9/10/2019 8:00,1568102400,22.9,22.50114028,23.07478414,21.42106574,19.5,20.5,21,21.5,21.5,,0,87,0.35,
WJ,9/10/2019 9:00,1568106000,23.5,23.00057014,23.11344013,21.42275642,20,21,21,21.5,21.5,,0,85,0.61,
WJ,9/10/2019 10:00,1568109600,25.5,24.25028507,23.33040012,21.42466216,22.5,21.5,21,21.5,21.5,,0.7,77,1.28,
WJ,9/10/2019 11:00,1568113200,27.4,25.82514254,23.70036374,21.42693559,25,22.5,21,21.5,21.5,,0.8,67,2.49,
WJ,9/10/2019 12:00,1568116800,28.9,27.36257127,24.17305795,21.42967897,26.5,23,21,21.5,21.5,,1.5,58,2.46,
WJ,9/10/2019 13:00,1568120400,29.7,28.53128563,24.67550722,21.43292156,27,23.5,21,21.5,21.5,,1.2,54,2.37,
WJ,9/10/2019 14:00,1568124000,29.8,29.16564282,25.1413702,21.4366263,26,23,21,21.5,21.5,,1.2,53,1.94,
WJ,9/10/2019 15:00,1568127600,30.1,29.63282141,25.59215473,21.44077768,25.5,23.5,21,21.5,21.5,,1.4,46,1.39,
WJ,9/10/2019 16:00,1568131200,28.7,29.1664107,25.87468612,21.44520716,23,22.5,21,21.5,21.5,0,1.4,56,0.5,
WJ,9/10/2019 17:00,1568134800,28,28.58320535,26.06789647,21.44982523,22,22,21,21.5,21.5,,0.8,65,0.53,
WJ,9/10/2019 18:00,1568138400,27.3,27.94160268,26.17990588,21.45455058,21,22,21,21.5,21.5,0,1.3,68,0.25,
WJ,9/10/2019 19:00,1568142000,26.9,27.42080134,26.24536898,21.45933661,20.5,21.5,21,21.5,21.5,,1,71,0.04,
WJ,9/10/2019 20:00,1568145600,26.5,26.96040067,26.26851726,21.46414099,20,21.5,21,21.5,21.5,,0.9,75,,
WJ,9/10/2019 21:00,1568149200,26.1,26.53020033,26.25319751,21.46892526,19.5,21.5,21,21.5,21.5,,1.6,78,,
WJ,9/10/2019 22:00,1568152800,25.2,25.86510017,26.15745228,21.47360911,19,21,21,21.5,21.5,,1.2,80,,
WJ,9/10/2019 23:00,1568156400,25.1,25.48255008,26.06132025,21.47819223,19,21,21,21.5,21.5,0,0.7,80,,
WJ,9/11/2019 0:00,1568160000,23.1,24.29127504,25.79210932,21.48250184,19,20.5,21,21.5,21.5,16.9,2.3,90,,
WJ,9/11/2019 1:00,1568163600,22.6,23.44563752,25.50191757,21.48651724,18.5,20,21,21.5,21.5,18.6,0.4,91,,
WJ,9/11/2019 2:00,1568167200,22,22.72281876,25.18356142,21.49021059,18.5,20,21,21.5,21.5,6.8,0.9,92,,
WJ,9/11/2019 3:00,1568170800,21.9,22.31140938,24.88505584,21.49360205,18.5,20,21,21.5,21.5,9.2,0.3,92,,
WJ,9/11/2019 4:00,1568174400,21.8,22.05570469,24.60459622,21.49670993,18,20,21,21.5,21.5,4.7,1.7,92,,
WJ,9/11/2019 5:00,1568178000,21.7,21.87785235,24.34054202,21.49955092,18,20,21,21.5,21.5,6.4,1.3,92,,
WJ,9/11/2019 6:00,1568181600,21.4,21.63892617,24.07322001,21.50212202,18,20,21,22,21.5,3,2.6,92,,
WJ,9/11/2019 7:00,1568185200,21.3,21.46946309,23.8211091,21.50443869,18,20,21,22,21.5,3.7,1.5,92,0,
WJ,9/11/2019 8:00,1568188800,20.9,21.18473154,23.55555373,21.50648776,17.5,20,21,22,21.5,0.8,1.1,91,0.06,
WJ,9/11/2019 9:00,1568192400,20.7,20.94236577,23.29595794,21.50827544,17.5,20,21,22,21.5,1.3,2.3,91,0.14,
WJ,9/11/2019 10:00,1568196000,21.7,21.32118289,23.15087085,21.5099164,18,20,21,22,21.5,0.3,1,87,0.59,
WJ,9/11/2019 11:00,1568199600,23,22.16059144,23.13715532,21.51154201,19.5,20.5,21,22,21.5,0,1.2,82,0.82,
WJ,9/11/2019 12:00,1568203200,23.9,23.03029572,23.20650484,21.51323528,20.5,21,21,22,21.5,0,0.6,76,0.9,
WJ,9/11/2019 13:00,1568206800,25.7,24.36514786,23.43318621,21.51515331,22.5,21.5,21,21.5,21.5,,1.1,67,1.4,
WJ,9/11/2019 14:00,1568210400,26.1,25.23257393,23.67562383,21.51731162,23,22,21,21.5,21.5,,1.1,66,1.49,
WJ,9/11/2019 15:00,1568214000,26.5,25.86628697,23.9323853,21.51972428,23,22,21,21.5,21.5,,1.1,61,1.29,
WJ,9/11/2019 16:00,1568217600,25.9,25.88314348,24.11125937,21.52231323,22,21.5,21,21.5,21.5,,1,65,0.5,
WJ,9/11/2019 17:00,1568221200,25.6,25.74157174,24.24659942,21.5250348,21.5,21.5,21,21.5,21.5,,1.1,65,0.38,
WJ,9/11/2019 18:00,1568224800,25.1,25.42078587,24.32418129,21.52783115,20.5,21.5,21,21.5,21.5,,1.6,65,0.22,
WJ,9/11/2019 19:00,1568228400,24,24.71039294,24.29471027,21.53059526,19.5,21,21,21.5,21.5,,1.9,66,0.02,
WJ,9/11/2019 20:00,1568232000,23.9,24.30519647,24.25882752,21.53332077,19.5,21,21,21.5,21.5,,0.7,65,,
WJ,9/11/2019 21:00,1568235600,23.3,23.80259823,24.17166138,21.53595647,19,20.5,21,21.5,21.5,,2.1,66,,
WJ,9/11/2019 22:00,1568239200,22.8,23.30129912,24.04696489,21.53846497,18.5,20.5,21,22,21.5,,1.1,68,,
WJ,9/11/2019 23:00,1568242800,22.6,22.95064956,23.91542263,21.54083955,18.5,20.5,21,22,21.5,,1.5,67,,
WJ,9/12/2019 0:00,1568246400,22.4,22.67532478,23.77765693,21.54307414,18.5,20.5,21,22,21.5,,1.5,67,,
WJ,9/12/2019 1:00,1568250000,22,22.33766239,23.61605176,21.54514504,18,20.5,21,22,21.5,,0,70,,
WJ,9/12/2019 2:00,1568253600,21.7,22.01883119,23.44186523,21.54703987,18,20,21,22,21.5,,0.9,71,,
WJ,9/12/2019 3:00,1568257200,21.4,21.7094156,23.25624112,21.54874736,18,20,21,22,21.5,,0.9,70,,
WJ,9/12/2019 4:00,1568260800,21.3,21.5047078,23.07840102,21.55027549,18,20,21,22,21.5,,0.8,71,,
WJ,9/12/2019 5:00,1568264400,20.8,21.1523539,22.87127365,21.55159517,18,20,21,22,21.5,,1.2,74,,
WJ,9/12/2019 6:00,1568268000,20.8,20.97617695,22.68297605,21.55272542,18,20,21,22,21.5,,0.1,71,,
WJ,9/12/2019 7:00,1568271600,20.7,20.83808847,22.5027055,21.55367445,18,20,21,22,21.5,,1.8,72,0,
WJ,9/12/2019 8:00,1568275200,20.7,20.76904424,22.33882318,21.55445881,18,20,21,22,21.5,,1.3,66,0.12,
WJ,9/12/2019 9:00,1568278800,21,20.88452212,22.21711198,21.5551208,18.5,20,21,22,21.5,,1.3,62,0.33,
WJ,9/12/2019 10:00,1568282400,21.3,21.09226106,22.13373817,21.55569884,18.5,20,21,22,21.5,,1.2,59,0.53,
WJ,9/12/2019 11:00,1568286000,21.4,21.24613053,22.0670347,21.55620967,19,20.5,21,22,21.5,,0.6,55,0.37,
WJ,9/12/2019 12:00,1568289600,21.2,21.22306526,21.98821336,21.55664124,18.5,20,21,22,21.5,0,1.1,53,0.76,
WJ,9/12/2019 13:00,1568293200,21.9,21.56153263,21.98019396,21.55706437,19.5,20.5,21,22,21.5,0,0.8,49,1.07,
WJ,9/12/2019 14:00,1568296800,21.7,21.63076632,21.95472179,21.55746163,19.5,20.5,21,22,21.5,0,1.3,49,0.81,
WJ,9/12/2019 15:00,1568300400,21.5,21.56538316,21.91338344,21.5578172,19,20.5,21,22,21.5,0,1.7,52,0.58,
WJ,9/12/2019 16:00,1568304000,21.7,21.63269158,21.89398495,21.55815303,19.5,20.5,21,22,21.5,0,0.1,53,0.59,
WJ,9/12/2019 17:00,1568307600,21.5,21.56634579,21.85816813,21.55845274,19,20.5,21,22,21.5,,0.8,54,0.31,
WJ,9/12/2019 18:00,1568311200,21.1,21.33317289,21.78924376,21.5586833,19,20,21,22,21.5,,0.8,57,0.1,
WJ,9/12/2019 19:00,1568314800,20.8,21.06658645,21.69931251,21.55882379,18.5,20,21,22,21.5,,0.6,60,0.01,
WJ,9/12/2019 20:00,1568318400,20.6,20.83329322,21.59937501,21.5588643,18.5,20,21,22,21.5,0,0.3,65,,
WJ,9/12/2019 21:00,1568322000,19.9,20.36664661,21.44488637,21.55875044,18,20,21,22,21.5,,1,72,,
WJ,9/12/2019 22:00,1568325600,19.2,19.78332331,21.24080579,21.55843281,17.5,19.5,21,22,21.5,,0.9,74,,
WJ,9/12/2019 23:00,1568329200,19.1,19.44166165,21.04618708,21.55792108,17.5,19.5,21,22,21.5,,0.5,72,,
WJ,9/13/2019 0:00,1568332800,18.8,19.12083083,20.84198826,21.55720586,17.5,19.5,21,22,22,,0.4,71,,
WJ,9/13/2019 1:00,1568336400,17.8,18.46041541,20.56544387,21.55621509,17,19.5,21,22,22,,0.8,80,,
WJ,9/13/2019 2:00,1568340000,18,18.23020771,20.3322217,21.55499232,17,19.5,21,22,22,,0.9,76,,
WJ,9/13/2019 3:00,1568343600,16.7,17.46510385,20.00201973,21.5534409,16.5,19,21,22,22,,0.1,84,,
WJ,9/13/2019 4:00,1568347200,16.3,16.88255193,19.66547248,21.55155482,16,19,21,22,22,,0,85,,
WJ,9/13/2019 5:00,1568350800,16.1,16.49127596,19.34133862,21.54934681,16,19,21,22,22,,0,87,,
WJ,9/13/2019 6:00,1568354400,15.9,16.19563798,19.02848965,21.54682847,16,19,21,22,22,,0.7,86,,
WJ,9/13/2019 7:00,1568358000,16.5,16.34781899,18.79862696,21.54408301,17,19,21,22,22,,0,84,0.11,
WJ,9/13/2019 8:00,1568361600,17.8,17.0739095,18.70784269,21.54124961,18.5,19.5,21,22,22,,0.4,76,0.72,
WJ,9/13/2019 9:00,1568365200,19.7,18.38695475,18.79803881,21.53850914,21,20,21,22,22,,1.1,63,1.46,
WJ,9/13/2019 10:00,1568368800,22.2,20.29347737,19.10730801,21.53608036,24.5,21,21,22,22,,1.6,54,2.14,
WJ,9/13/2019 11:00,1568372400,23.8,22.04673869,19.53391637,21.5340802,26.5,21.5,21,22,22,,1.8,48,2.66,
WJ,9/13/2019 12:00,1568376000,25.2,23.62336934,20.04901488,21.53259662,28,22,21,22,22,,1,46,2.98,
WJ,9/13/2019 13:00,1568379600,26.3,24.96168467,20.61728626,21.53168222,28.5,22.5,21,22,22,,1.2,40,3.06,
WJ,9/13/2019 14:00,1568383200,26.8,25.88084234,21.17935114,21.53133024,28.5,23,21,21.5,22,,2.1,35,2.94,
WJ,9/13/2019 15:00,1568386800,27.2,26.54042117,21.72668286,21.5315254,28,23,21,21.5,21.5,,1,37,2.57,
WJ,9/13/2019 16:00,1568390400,27.5,27.02021058,22.25152987,21.53224469,27.5,23,21,21.5,21.5,,1.3,36,2.01,
WJ,9/13/2019 17:00,1568394000,26.8,26.91010529,22.66502715,21.53337634,26,22.5,21,21.5,21.5,,1.4,43,1.33,
WJ,9/13/2019 18:00,1568397600,26,26.45505265,22.9682065,21.53480973,24,22,21,21.5,21.5,,1.7,46,0.6,
WJ,9/13/2019 19:00,1568401200,23.7,25.07752632,23.03473318,21.53630816,20.5,21.5,21,22,21.5,,0.8,58,0.04,
WJ,9/13/2019 20:00,1568404800,21.9,23.48876316,22.93157562,21.53770203,18.5,20.5,21,22,21.5,,0,66,,
WJ,9/13/2019 21:00,1568408400,21.2,22.34438158,22.77415966,21.53893725,18.5,20.5,21,22,21.5,,0.6,69,,
WJ,9/13/2019 22:00,1568412000,21,21.67219079,22.61287242,21.54001012,18,20.5,21,22,21.5,,0.1,71,,
WJ,9/13/2019 23:00,1568415600,20.7,21.1860954,22.43897492,21.54090818,18,20.5,21,22,21.5,,0.7,75,,
WJ,9/14/2019 0:00,1568419200,19.9,20.5430477,22.20815902,21.54157477,17.5,20,21,22,21.5,,0,80,,
WJ,9/14/2019 1:00,1568422800,19,19.77152385,21.9165082,21.54194933,17.5,20,21,22,21.5,,1.2,82,,
WJ,9/14/2019 2:00,1568426400,18.9,19.33576192,21.64228018,21.54204956,17.5,20,21,22,21.5,,0.3,83,,
WJ,9/14/2019 3:00,1568430000,18.8,19.06788096,21.38389108,21.54189156,17.5,19.5,21,22,21.5,,0.2,83,,
WJ,9/14/2019 4:00,1568433600,18.6,18.83394048,21.13081007,21.54148089,17,19.5,21,22,22,,1.1,83,,
WJ,9/14/2019 5:00,1568437200,18.8,18.81697024,20.91891824,21.54085895,17.5,20,21,22,22,,0.5,81,,
WJ,9/14/2019 6:00,1568440800,19,18.90848512,20.74447113,21.54006335,18,20,21,22,22,,0.4,82,,
WJ,9/14/2019 7:00,1568444400,19.2,19.05424256,20.60406466,21.53912829,18,20,21,22,22,,0.7,82,0.01,
WJ,9/14/2019 8:00,1568448000,19.6,19.32712128,20.51278606,21.53810297,18.5,20,21,22,22,0,0.4,80,0.25,
WJ,9/14/2019 9:00,1568451600,20.3,19.81356064,20.49344187,21.53705935,19.5,20.5,21,22,22,,0.2,74,0.63,
WJ,9/14/2019 10:00,1568455200,21.4,20.60678032,20.57585625,21.53609911,21,20.5,21,22,22,,0.6,69,0.8,
WJ,9/14/2019 11:00,1568458800,23.3,21.95339016,20.82350568,21.53538723,23.5,21.5,21,22,22,,0.6,63,1.41,
WJ,9/14/2019 12:00,1568462400,24,22.97669508,21.11227789,21.53496454,24,21.5,21,22,22,,1,59,1.68,
WJ,9/14/2019 13:00,1568466000,24.9,23.93834754,21.45661626,21.53488627,25,22,21,22,22,,0.7,59,1.75,
WJ,9/14/2019 14:00,1568469600,24.2,24.06917377,21.70601478,21.53505723,23.5,21.5,21,22,22,,1.5,62,0.94,
WJ,9/14/2019 15:00,1568473200,24,24.03458689,21.9145589,21.53543635,22.5,21.5,21,22,22,,0.7,65,0.35,
WJ,9/14/2019 16:00,1568476800,23.4,23.71729344,22.049599,21.53595,21.5,21.5,21,22,22,,0.6,66,0.17,
WJ,9/14/2019 17:00,1568480400,23.4,23.55864672,22.17236272,21.53658578,21.5,21.5,21,22,22,,1.3,68,0.08,
WJ,9/14/2019 18:00,1568484000,22,22.77932336,22.15669339,21.53720527,19.5,21,21,22,21.5,0,1.1,79,0.03,
WJ,9/14/2019 19:00,1568487600,22.1,22.43966168,22.15153944,21.53781899,19.5,21,21,22,22,0,0.3,80,0,
WJ,9/14/2019 20:00,1568491200,21.1,21.76983084,22.05594495,21.5383366,19,20.5,21,22,21.5,0.2,1.2,88,,
WJ,9/14/2019 21:00,1568494800,21.2,21.48491542,21.97813177,21.53877595,19,20.5,21,22,22,0,0.2,85,,
WJ,9/14/2019 22:00,1568498400,21.3,21.39245771,21.91648343,21.53915328,19,20.5,21,22,22,,0.1,86,,
WJ,9/14/2019 23:00,1568502000,20.9,21.14622886,21.82407584,21.53943792,19,20.5,21,22,22,,1,88,,
WJ,9/15/2019 0:00,1568505600,20.8,20.97311443,21.73097804,21.53962927,18.5,20.5,21,22,22,,0,87,,
WJ,9/15/2019 1:00,1568509200,20.8,20.88655721,21.64634367,21.53973588,19,20.5,21,22,22,,0.9,88,,
WJ,9/15/2019 2:00,1568512800,20.7,20.79327861,21.56031243,21.53975643,19,20.5,21,22,22,,1.4,88,,
WJ,9/15/2019 3:00,1568516400,20.4,20.5966393,21.45482948,21.53967159,18.5,20.5,21,22,22,,0,89,,
WJ,9/15/2019 4:00,1568520000,20.2,20.39831965,21.34075407,21.53947287,18.5,20.5,21,22,22,,1,89,,
WJ,9/15/2019 5:00,1568523600,20.1,20.24915983,21.22795825,21.53916167,18.5,20.5,21,22,22,,1.1,89,,
WJ,9/15/2019 6:00,1568527200,20.3,20.27457991,21.14359841,21.5387665,19,20.5,21,22,22,,0.9,88,,
WJ,9/15/2019 7:00,1568530800,20.2,20.23728996,21.05781673,21.53828603,19,20.5,21,22,22,,1,88,0.03,
WJ,9/15/2019 8:00,1568534400,20.5,20.36864498,21.00710612,21.53775538,19,20.5,21,22,22,,0,85,0.36,
WJ,9/15/2019 9:00,1568538000,21.9,21.13432249,21.08827829,21.53730635,21,21,21,22,22,,0.4,78,0.98,
WJ,9/15/2019 10:00,1568541600,22.7,21.91716124,21.23479845,21.53700415,22,21,21,22,22,,1.1,72,1.36,
WJ,9/15/2019 11:00,1568545200,25.4,23.65858062,21.61345313,21.53708052,25.5,22.5,21,22,22,,1.2,62,2.58,
WJ,9/15/2019 12:00,1568548800,26.5,25.07929031,22.05768467,21.53760061,26.5,22.5,21,21.5,21.5,,1.4,57,3,
WJ,9/15/2019 13:00,1568552400,26.7,25.88964516,22.47971333,21.53854178,26,23,21,21.5,21.5,,1.7,54,2.55,
WJ,9/15/2019 14:00,1568556000,27.6,26.74482258,22.94519394,21.53994702,26.5,23,21,21.5,21.5,,2,51,1.47,
WJ,9/15/2019 15:00,1568559600,28.1,27.42241129,23.41381267,21.54181902,26.5,23,21,21.5,21.5,,1.7,49,1.92,
WJ,9/15/2019 16:00,1568563200,27.9,27.66120564,23.82164788,21.54409657,25.5,23,21,21.5,21.5,,0.9,50,1.11,
WJ,9/15/2019 17:00,1568566800,27.1,27.38060282,24.1196799,21.54666958,23.5,22.5,21,21.5,21.5,,2.1,53,0.52,
WJ,9/15/2019 18:00,1568570400,25.6,26.49030141,24.25425445,21.54937446,21.5,22,21,21.5,21.5,,2.4,57,0.21,
WJ,9/15/2019 19:00,1568574000,24.1,25.29515071,24.24023132,21.55206263,20,21.5,21,21.5,21.5,,2.1,61,0.02,
WJ,9/15/2019 20:00,1568577600,23.6,24.44757535,24.18202847,21.55468997,19.5,21,21,21.5,21.5,,0.8,63,,
WJ,9/15/2019 21:00,1568581200,22.6,23.52378768,24.0382077,21.557171,19,21,21,21.5,21.5,,1.4,65,,
WJ,9/15/2019 22:00,1568584800,21.8,22.66189384,23.83473427,21.55944629,18.5,20.5,21,22,21.5,,1.8,66,,
WJ,9/15/2019 23:00,1568588400,21.3,21.98094692,23.60430389,21.56148911,18.5,20.5,21,22,21.5,,0.5,69,,
WJ,9/16/2019 0:00,1568592000,20.5,21.24047346,23.32209444,21.56324795,18,20.5,21,22,21.5,,1.3,72,,
WJ,9/16/2019 1:00,1568595600,20.1,20.67023673,23.02917676,21.56471242,18,20,21,22,21.5,,0,75,,
WJ,9/16/2019 2:00,1568599200,20.3,20.48511836,22.78106979,21.56592756,18,20,21,22,21.5,,0.7,72,,
WJ,9/16/2019 3:00,1568602800,19.8,20.14255918,22.51006344,21.56687075,17.5,20,21,22,21.5,,1.6,76,,
WJ,9/16/2019 4:00,1568606400,19.4,19.77127959,22.2273304,21.56753055,17.5,20,21,22,21.5,,0,78,,
WJ,9/16/2019 5:00,1568610000,19.6,19.6856398,21.98848218,21.56795108,17.5,20,21,22,21.5,,0.1,77,,
WJ,9/16/2019 6:00,1568613600,19.1,19.3928199,21.72589289,21.56810887,17.5,20,21,22,21.5,,0,80,,
WJ,9/16/2019 7:00,1568617200,19.3,19.34640995,21.50535718,21.56804618,17.5,20,21,22,22,,0,79,0.02,
WJ,9/16/2019 8:00,1568620800,19.8,19.57320497,21.35032471,21.56782867,18,20,21,22,22,,0.4,76,0.31,
WJ,9/16/2019 9:00,1568624400,22.2,20.88660249,21.42756791,21.56768855,21,21,21,22,22,,1.5,65,1.34,
WJ,9/16/2019 10:00,1568628000,23.6,22.24330124,21.62506174,21.56774587,22.5,21.5,21,22,22,,1.3,57,1.9,
WJ,9/16/2019 11:00,1568631600,24.3,23.27165062,21.86823795,21.56804606,23.5,22,21,22,22,,1.1,54,2.47,
WJ,9/16/2019 12:00,1568635200,26,24.63582531,22.24385268,21.56872119,25.5,22.5,21,21.5,22,,2.1,45,2.92,
WJ,9/16/2019 13:00,1568638800,26.9,25.76791266,22.6671388,21.56981851,26,23,21,21.5,21.5,,1,47,2.99,
WJ,9/16/2019 14:00,1568642400,27.2,26.48395633,23.07921709,21.5713264,25.5,23,21,21.5,21.5,,1.7,44,2.85,
WJ,9/16/2019 15:00,1568646000,27.9,27.19197816,23.51747008,21.5732706,26,23,21,21.5,21.5,,1.3,41,2.52,
WJ,9/16/2019 16:00,1568649600,27.1,27.14598908,23.84315462,21.57553822,24,22.5,21,21.5,21.5,,1.8,41,1.43,
WJ,9/16/2019 17:00,1568653200,27.6,27.37299454,24.18468602,21.57814476,24.5,23,21,21.5,21.5,,2,35,1.14,
WJ,9/16/2019 18:00,1568656800,26.3,26.83649727,24.37698729,21.58094081,22,22.5,21,21.5,21.5,,2.5,33,0.55,
WJ,9/16/2019 19:00,1568660400,24.6,25.71824864,24.39726117,21.58375431,20,21.5,21,21.5,21.5,,0.4,37,0.03,
WJ,9/16/2019 20:00,1568664000,22.7,24.20912432,24.2429647,21.58641087,19,21,21,21.5,21.5,,1.3,48,,
WJ,9/16/2019 21:00,1568667600,21.3,22.75456216,23.97542246,21.58879749,18.5,20.5,21,22,21.5,,0.6,51,,
WJ,9/16/2019 22:00,1568671200,19.4,21.07728108,23.55947496,21.5907662,18,20,21.5,22,21.5,,0.8,61,,
WJ,9/16/2019 23:00,1568674800,17.9,19.48864054,23.04497724,21.59221896,18,19.5,21.5,22,21.5,,0,64,,
WJ,9/17/2019 0:00,1568678400,17.4,18.44432027,22.53179749,21.5931576,17.5,19.5,21.5,22,21.5,,0.5,68,,
WJ,9/17/2019 1:00,1568682000,16.5,17.47216013,21.98345226,21.5935475,17.5,19.5,21,22,21.5,,0.4,70,,
WJ,9/17/2019 2:00,1568685600,16,16.73608007,21.43950206,21.59339361,17,19,21,22,21.5,,0,73,,
WJ,9/17/2019 3:00,1568689200,15,15.86804003,20.85409278,21.59265505,16.5,19,21,22,21.5,,0.1,77,,
WJ,9/17/2019 4:00,1568692800,14.7,15.28402002,20.2946298,21.59135832,16.5,19,21,22,21.5,,0,78,,
WJ,9/17/2019 5:00,1568696400,14.2,14.74201001,19.74057254,21.58950938,16,18.5,21,22,22,,0,79,,
WJ,9/17/2019 6:00,1568700000,13.7,14.221005,19.19142959,21.5871137,16,18.5,21,22,22,,0,82,,
WJ,9/17/2019 7:00,1568703600,14.3,14.2605025,18.74675417,21.58427618,15.5,18.5,21,22,22,,0.1,79,0.09,
WJ,9/17/2019 8:00,1568707200,16.2,15.23025125,18.51523106,21.5812102,17,19,21,22,22,,0.2,70,0.72,
WJ,9/17/2019 9:00,1568710800,18.5,16.86512563,18.51384642,21.5781459,19.5,20,21,22,22,,1.2,61,1.47,
WJ,9/17/2019 10:00,1568714400,21.7,19.28256281,18.80349675,21.57537402,24.5,21,21,22,22,,1.1,47,2.15,
WJ,9/17/2019 11:00,1568718000,24.2,21.74128141,19.29408795,21.57309502,27.5,22,21,22,22,,1.7,35,2.68,
WJ,9/17/2019 12:00,1568721600,25.5,23.6206407,19.85826177,21.5713819,28.5,22.5,21,22,22,,1,36,2.98,
WJ,9/17/2019 13:00,1568725200,26.3,24.96032035,20.44387434,21.57025551,28.5,23,21,22,22,,1.5,34,3.04,
WJ,9/17/2019 14:00,1568728800,26.9,25.93016018,21.03079485,21.56971659,28.5,23,21,21.5,22,,1.1,33,2.89,
WJ,9/17/2019 15:00,1568732400,27.1,26.51508009,21.58254078,21.5697294,28,23,21,21.5,22,,2.4,35,2.53,
WJ,9/17/2019 16:00,1568736000,27.5,27.00754004,22.12049161,21.57027962,28,23,21,21.5,21.5,,1.3,35,2.05,
WJ,9/17/2019 17:00,1568739600,26.3,26.65377002,22.50044692,21.57120885,25.5,22.5,21,21.5,21.5,,1.2,37,1.08,
WJ,9/17/2019 18:00,1568743200,25.8,26.22688501,22.80040629,21.57243682,24,22.5,21,21.5,21.5,,1.7,41,0.28,
WJ,9/17/2019 19:00,1568746800,24.3,25.26344251,22.93673299,21.57379976,21.5,21.5,21,22,21.5,,0.3,50,0.02,
WJ,9/17/2019 20:00,1568750400,22.5,23.88172125,22.89702999,21.57512166,19.5,21,21,22,21.5,,1.1,61,,
WJ,9/17/2019 21:00,1568754000,21.5,22.69086063,22.77002727,21.57631538,18.5,20.5,21,22,21.5,,0.5,63,,
WJ,9/17/2019 22:00,1568757600,21.1,21.89543031,22.61820661,21.57735623,18.5,20.5,21,22,21.5,,0.8,64,,
WJ,9/17/2019 23:00,1568761200,21,21.44771516,22.47109692,21.57824908,18.5,20.5,21,22,21.5,,0.9,62,,
WJ,9/18/2019 0:00,1568764800,20.4,20.92385758,22.28281538,21.57895294,18,20.5,21,22,21.5,,0.1,67,,
WJ,9/18/2019 1:00,1568768400,20.1,20.51192879,22.08437762,21.57945786,18,20.5,21,22,22,,0,61,,
WJ,9/18/2019 2:00,1568772000,19.7,20.10596439,21.86761601,21.57974573,18,20,21,22,22,,0.5,62,,
WJ,9/18/2019 3:00,1568775600,19.2,19.6529822,21.62510547,21.57979104,17.5,20,21,22,22,,0.4,74,,
WJ,9/18/2019 4:00,1568779200,18.8,19.2264911,21.3682777,21.57957974,17.5,20,21,22,22,,0,70,,
WJ,9/18/2019 5:00,1568782800,18.4,18.81324555,21.09843427,21.57909908,17.5,20,21,22,22,,1.2,78,,
WJ,9/18/2019 6:00,1568786400,17.5,18.15662277,20.77130388,21.57829209,17,19.5,21,22,22,,0.6,83,,
