Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
CC,9/7/2019 1:00,1567818000,24.5,24.8123962,24.80392912,25.13291601,,1.7,90,,,27.5,24.5,24,22.5,21.5
CC,9/7/2019 2:00,1567821600,24.2,24.49890767,24.49105018,24.79632783,,0.8,91,,,27,24.5,24,22.5,21.5
CC,9/7/2019 3:00,1567825200,24,24.24351446,24.23665069,24.5028386,0,0.7,91,,,27,24.5,24,22.5,21.5
CC,9/7/2019 4:00,1567828800,23.8,24.0164773,24.01043407,24.24462646,0.1,1.3,90,,,26.5,24,24,22.5,21.5
CC,9/7/2019 5:00,1567832400,23.6,23.80328058,23.79779955,24.01031479,0.1,0.4,93,,,26.5,24,24,22.5,21.5
CC,9/7/2019 6:00,1567836000,25.6,24.72302981,24.73146966,24.38848137,,3.1,74,,,30,25,24,22.5,21.5
CC,9/7/2019 7:00,1567839600,26.6,25.68385979,25.69950345,25.07596856,,3.5,70,0.04,,32.5,26,24,22.5,22
CC,9/7/2019 8:00,1567843200,26.9,26.30640775,26.32144745,25.72908554,0,3.1,71,0.15,,33.5,26,24,22.5,22
CC,9/7/2019 9:00,1567846800,27.5,26.91741331,26.93202287,26.35989414,,3.2,68,0.27,,35,26.5,24,22.5,22
CC,9/7/2019 10:00,1567850400,27.7,27.31802316,27.32989054,26.86855079,,3.1,69,0.25,,35,27,24,23,22
CC,9/7/2019 11:00,1567854000,28.3,27.82070178,27.83247737,27.37402448,0,2.4,68,0.45,,36.5,27.5,24,23,22
CC,9/7/2019 12:00,1567857600,30,28.93629492,28.95541078,28.20328803,,5.4,59,0.44,,41.5,29,24,22.5,22
CC,9/7/2019 13:00,1567861200,30.8,29.89033442,29.91104134,29.0988172,0,5,58,0.72,,43,29.5,24,22.5,22
CC,9/7/2019 14:00,1567864800,30.7,30.30480609,30.31977896,29.73907764,,3.9,60,1.33,,42.5,29.5,24.5,23,22
CC,9/7/2019 15:00,1567868400,30.8,30.55829821,30.56856817,30.17405438,,5.6,55,0.44,,42,30,24.5,23,22
