Location,Cluster,date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,Rainfall,Wind_Speed,Wind_Direction,Humidity,Solar_Radiation,Snow
Busan,Hot,1/18/2021 17:00,1610989217,4.4,1.815857412,3.21744525,6.83418522,4.5,4.5,7,8.5,9,0,4.65,270,49,0.26,0
Busan,Hot,1/18/2021 18:00,1610992817,3.7,1.987143102,3.224935448,6.82934302,4,4,7,8.5,9,0,4.4,270,51,0.04,0
Busan,Hot,1/18/2021 19:00,1610996417,3.9,2.161039184,3.23198537,6.82467938,4,4,7,8.5,9,0,6.7,270,44,0,0
Busan,Hot,1/18/2021 20:00,1611000017,3.7,2.300944712,3.237792335,6.820160164,4,4,7,8.5,9,0,6.1,270,35,0,0
Busan,Hot,1/18/2021 21:00,1611003617,2.8,2.346313375,3.238499781,6.815690787,2.5,3.5,7,8.5,9,0,5.5,270,44,0,0
Busan,Hot,1/18/2021 22:00,1611007217,2,2.314830341,3.232718815,6.811194423,2,3,7,8.5,9,0,5.1,290,42,0,0
Busan,Hot,1/18/2021 23:00,1611010817,0.8,2.177118492,3.217813788,6.806564976,1,2.5,7,8.5,9,0,3.5,270,36,0,0
Busan,Hot,1/19/2021 0:00,1611014417,-0.3,1.951925902,3.193020142,6.801715187,0.5,2.5,7,8.5,9,0,3.4,270,31,0,0
Busan,Hot,1/19/2021 1:00,1611018017,-1.2,1.665387183,3.158998436,6.79658399,0.5,2.5,7,8.5,9,0,3.2,320,33,0,0
Busan,Hot,1/19/2021 2:00,1611021617,-1.8,1.350351985,3.117606509,6.791143199,-0.5,2,7,8.5,9,0,2.1,270,37,0,0
Busan,Hot,1/19/2021 3:00,1611025217,-2.3,1.018501804,3.070295623,6.785376324,-0.5,2,7,8.5,9,0,2.6,320,40,0,0
Busan,Hot,1/19/2021 4:00,1611028817,-2.9,0.662274368,3.017318473,6.779259339,-1,1.5,7,8.5,9,0,2.1,320,42,0,0
Busan,Hot,1/19/2021 5:00,1611032417,-3.5,0.283885789,2.958828208,6.772770455,-1,1.5,7,8.5,9,0,1.9,290,43,0,0
Busan,Hot,1/19/2021 6:00,1611036017,-3.8,-0.087376556,2.896413086,6.765917161,-1.5,1.5,6.5,8.5,9,0,2.6,270,44,0,0
Busan,Hot,1/19/2021 7:00,1611039617,-3.8,-0.424887778,2.832363951,6.75873354,-1.5,1.5,6.5,8.5,9,0,1.7,270,41,0,0
Busan,Hot,1/19/2021 8:00,1611043217,-3.4,-0.695352525,2.769803171,6.7512869,-1,1.5,6.5,8.5,9,0,2.6,50,36,0.04,0
Busan,Hot,1/19/2021 9:00,1611046817,-2.7,-0.877593205,2.711754255,6.743665641,-0.5,2,6.5,8.5,9,0,2.8,290,38,0.53,0
Busan,Hot,1/19/2021 10:00,1611050417,-0.6,-0.852357459,2.666622344,6.736077207,0.5,2.5,6.5,8.5,9,0,1.9,290,26,1.21,0
Busan,Hot,1/19/2021 11:00,1611054017,1.3,-0.656688599,2.637514357,6.728691826,1,2.5,6.5,8.5,9,0,2.1,270,26,1.78,0
Busan,Hot,1/19/2021 12:00,1611057617,1.9,-0.424262363,2.619453401,6.721546018,2,3,6.5,8.5,9,0,3.1,290,25,2.15,0
Busan,Hot,1/19/2021 13:00,1611061217,4.7,0.04157967,2.62081207,6.714872725,3,3.5,6.5,8.5,9,0,2.7,140,21,2.28,0
Busan,Hot,1/19/2021 14:00,1611064817,5.4,0.528708791,2.635243034,6.708692741,6.5,5.5,6.5,8.5,9,0,1.8,90,28,2.14,0
Busan,Hot,1/19/2021 15:00,1611068417,5.1,0.944280719,2.654588843,6.702934088,8,6,6.5,8.5,9,0,2.6,140,29,1.83,0
Busan,Hot,1/19/2021 16:00,1611072017,5,1.312982472,2.675776922,6.697549521,6,5,6.5,8.5,9,0,1.9,90,31,1.29,0
Busan,Hot,1/19/2021 17:00,1611075617,4.1,1.566347702,2.69331668,6.692423445,4,4,6.5,8.5,9,0,2.6,70,36,0.64,0
Busan,Hot,1/19/2021 18:00,1611079217,1.8,1.58758882,2.697577368,6.68732371,3,3.5,6.5,8.5,9,0,2.3,50,38,0.08,0
Busan,Hot,1/19/2021 19:00,1611082817,1.2,1.552353473,2.692272871,6.68219387,2,3,6.5,8.5,9,0,2.4,50,39,0,0
Busan,Hot,1/19/2021 20:00,1611086417,0.7,1.474866793,2.679784145,6.676991745,1,2.5,6.5,8.5,9,0,2.7,50,39,0,0
Busan,Hot,1/19/2021 21:00,1611090017,0.5,1.386242539,2.662810597,6.671706281,1,2.5,6.5,8.5,9,0,2,50,39,0,0
Busan,Hot,1/19/2021 22:00,1611093617,0.9,1.342038672,2.645681065,6.666381938,0.5,2.5,6.5,8.5,9,0,1.5,340,40,0,0
Busan,Hot,1/19/2021 23:00,1611097217,0.5,1.265489702,2.626578915,6.660986441,-0.5,2,6.5,8.5,9,0,2.4,50,42,0,0
Busan,Hot,1/20/2021 0:00,1611100817,0.9,1.232263365,2.608574985,6.655563141,-0.5,2,6.5,8.5,9,0,1.6,230,45,0,0
Busan,Hot,1/20/2021 1:00,1611104417,0,1.120239423,2.586748411,6.650033347,-1,1.5,6.5,8.5,9,0,0.3,0,49,0,0
Busan,Hot,1/20/2021 2:00,1611108017,-0.1,1.009308566,2.562642441,6.644398257,-1,1.5,6.5,8.5,9,0,0.1,0,54,0,0
Busan,Hot,1/20/2021 3:00,1611111617,-0.4,0.881189606,2.536042246,6.638640806,-1,1.5,6.5,8.5,9,0,0.1,0,53,0,0
Busan,Hot,1/20/2021 4:00,1611115217,-0.5,0.755626914,2.507843921,6.632763669,-1.5,1.5,6.5,8.5,9,0,0.4,0,53,0,0
Busan,Hot,1/20/2021 5:00,1611118817,-0.8,0.614206286,2.477508889,6.626751125,-1,1.5,6.5,8.5,9,0,0.1,0,55,0,0
Busan,Hot,1/20/2021 6:00,1611122417,-0.4,0.522005714,2.448246453,6.620652478,-1,1.5,6.5,8.5,9,0,0.8,90,55,0,0
Busan,Hot,1/20/2021 7:00,1611126017,-0.2,0.456368831,2.420649967,6.614494352,-1,1.5,6.5,8.5,9,0,0.3,0,59,0,0
Busan,Hot,1/20/2021 8:00,1611129617,0.5,0.460335301,2.397480173,6.608346341,-1,1.5,6.5,8.5,9,0,0.4,0,60,0.03,0
Busan,Hot,1/20/2021 9:00,1611133217,3.7,0.754850274,2.392458095,6.602498693,-0.5,2,6.5,8.5,9,0,0.6,110,57,0.45,0
Busan,Hot,1/20/2021 10:00,1611136817,6.8,1.30440934,2.411791433,6.597205896,1,2.5,6,8.5,9,0,1.1,140,49,1.11,0
Busan,Hot,1/20/2021 11:00,1611140417,9.7,2.067644854,2.457442632,6.59268086,2,3,6,8.5,9,0,0.8,160,44,1.64,0
Busan,Hot,1/20/2021 12:00,1611144017,10.8,2.861495322,2.521342025,6.588953402,3,3.5,6,8.5,9,0,1.3,110,53,2.04,0
Busan,Hot,1/20/2021 13:00,1611147617,11.7,3.664995747,2.598414288,6.586032366,4,4,6,8.5,9,0,1.6,90,49,2.21,0
Busan,Hot,1/20/2021 14:00,1611151217,11.9,4.413632498,2.682616328,6.583862136,9,6.5,6,8.5,9,0,1.9,110,57,2.09,0
Busan,Hot,1/20/2021 15:00,1611154817,11.4,5.048756816,2.767455871,6.582328564,10,7,6.5,8.5,9,0,2.6,110,57,1.53,0
Busan,Hot,1/20/2021 16:00,1611158417,11.3,5.617051651,2.851695962,6.581364252,9,6.5,6.5,8.5,9,0,2.3,140,57,1.53,0
Busan,Hot,1/20/2021 17:00,1611162017,10.6,6.070046955,2.931756919,6.580853445,6.5,5.5,6.5,8.5,9,0,1.5,110,60,0.69,0
Busan,Hot,1/20/2021 18:00,1611165617,7.9,6.236406323,2.995986318,6.580509342,6,5,6.5,8.5,9,0,1.7,110,62,0.07,0
Busan,Hot,1/20/2021 19:00,1611169217,6.9,6.296733021,3.047109851,6.580225849,5.5,5,6.5,8.5,9,0,0.3,0,65,0,0
Busan,Hot,1/20/2021 20:00,1611172817,6.2,6.28793911,3.088026898,6.579933855,4.5,4.5,6.5,8.5,9,0,0.2,0,67,0,0
Busan,Hot,1/20/2021 21:00,1611176417,5.5,6.216308282,3.120223322,6.579570592,4,4,6.5,8.5,9,0,0,0,70,0,0
Busan,Hot,1/20/2021 22:00,1611180017,5.5,6.151189347,3.147943219,6.579142639,4,4,6.5,8.5,9,0,0.2,0,71,0,0
Busan,Hot,1/20/2021 23:00,1611183617,4.8,6.028353952,3.169844439,6.578592401,3,3.5,6.5,8.5,9,0,0.3,0,75,0,0
Busan,Hot,1/21/2021 0:00,1611187217,4.6,5.898503593,3.187766605,6.577912991,3,3.5,6.5,8.5,9,0,0.5,250,77,0,0
Busan,Hot,1/21/2021 1:00,1611190817,4.3,5.753185084,3.202145071,6.577089087,2.5,3.5,6.5,8.5,9,0,1,250,76,0,0
Busan,Hot,1/21/2021 2:00,1611194417,4.5,5.639259167,3.215688147,6.576152194,2.5,3.5,6.5,8.5,9,0,1.2,290,78,0,0
Busan,Hot,1/21/2021 3:00,1611198017,4.8,5.56296288,3.230235769,6.575140017,2,3,6.5,8.5,9,0,1.9,290,72,0,0
Busan,Hot,1/21/2021 4:00,1611201617,5.3,5.539057163,3.247683919,6.574104969,2,3,6.5,8.5,9,0,2.2,290,72,0,0
Busan,Hot,1/21/2021 5:00,1611205217,4.9,5.480961057,3.2645014,6.573012917,2,3,6.5,8.5,9,0,1.3,320,64,0,0
Busan,Hot,1/21/2021 6:00,1611208817,4.5,5.39178278,3.278943215,6.571832867,2,3,6.5,8.5,9,0,0,0,63,0,0
Busan,Hot,1/21/2021 7:00,1611212417,4,5.265257072,3.289662217,6.570527597,1,2.5,6.5,8.5,9,0,1.1,270,71,0,0
Busan,Hot,1/21/2021 8:00,1611216017,5,5.241142793,3.303435672,6.56919954,2,3,6.5,8.5,9,0,1.8,270,63,0.03,0
Busan,Hot,1/21/2021 9:00,1611219617,8.5,5.537402539,3.33597978,6.568168774,3,3.5,6.5,8.5,9,0,0.6,200,60,0.48,0
Busan,Hot,1/21/2021 10:00,1611223217,11.2,6.052184126,3.391021518,6.567653305,4.5,4.5,6.5,8.5,9,0,1.6,180,54,1.12,0
Busan,Hot,1/21/2021 11:00,1611226817,11.4,6.538349206,3.457918311,6.56762403,6,5,6.5,8.5,9,0,2.9,250,56,1.64,0
Busan,Hot,1/21/2021 12:00,1611230417,13.8,7.198499278,3.54223396,6.568254275,9.5,7,6.5,8.5,9,0,2.9,160,54,1.97,0
Busan,Hot,1/21/2021 13:00,1611234017,12.8,7.707726616,3.629804905,6.569392609,11.5,8,6.5,8.5,9,0,4.8,180,58,2.09,0
Busan,Hot,1/21/2021 14:00,1611237617,12,8.097933288,3.714593467,6.570919622,13,8.5,7,8.5,9,0,2.9,200,61,1.45,0
Busan,Hot,1/21/2021 15:00,1611241217,11.6,8.416302989,3.795604669,6.572763162,13,8.5,7,8.5,9,0,3.2,180,68,1.05,0
Busan,Hot,1/21/2021 16:00,1611244817,12,8.742093626,3.876325043,6.574930326,11.5,8,7,8.5,9,0,2.7,200,61,0.74,0
Busan,Hot,1/21/2021 17:00,1611248417,11.1,8.956448751,3.952046391,6.577309465,11,7.5,7,8.5,9,0,2.9,230,63,0.17,0
Busan,Hot,1/21/2021 18:00,1611252017,10.8,9.124044319,4.023432967,6.579853655,10,7,7,8.5,9,0,2.6,230,66,0.02,0
Busan,Hot,1/21/2021 19:00,1611255617,9.7,9.176403926,4.086874674,6.582447612,10,7,7,8.5,9,0,2.7,270,75,0,0
Busan,Hot,1/21/2021 20:00,1611259217,9.2,9.178549024,4.143593961,6.58504112,9.5,7,7,8.5,9,0,1.3,290,79,0,0
Busan,Hot,1/21/2021 21:00,1611262817,9,9.162317295,4.19571443,6.587615821,9.5,7,7.5,8.5,9,1,0.6,70,81,0,0
Busan,Hot,1/21/2021 22:00,1611266417,8.8,9.129379359,4.244310135,6.590155045,9.5,7,7.5,8.5,9,0,2.8,320,84,0,0
Busan,Hot,1/21/2021 23:00,1611270017,8.7,9.090344872,4.290425285,6.592652738,9,6.5,7.5,8.5,9,0,1.4,70,88,0,0
Busan,Hot,1/22/2021 0:00,1611273617,8.5,9.036677156,4.334094046,6.59509432,9,6.5,7.5,8.5,9,1,0.8,90,92,0,0
Busan,Hot,1/22/2021 1:00,1611277217,8.5,8.987888324,4.376335542,6.597484724,9,6.5,7.5,8.5,9,0,0.2,0,93,0,0
Busan,Hot,1/22/2021 2:00,1611280817,8.6,8.952625749,4.418156403,6.599837512,9,6.5,7.5,8.5,9,0,0,0,93,0,0
Busan,Hot,1/22/2021 3:00,1611284417,8.6,8.920568862,4.459561996,6.602155925,9,6.5,7.5,8.5,9,0.4,1.3,230,94,0,0
Busan,Hot,1/22/2021 4:00,1611288017,8.8,8.909608057,4.501547131,6.604461072,9,6.5,7.5,8.5,9,0,0.5,20,92,0,0
Busan,Hot,1/22/2021 5:00,1611291617,8.8,8.899643688,4.543611321,6.606753962,9,6.5,7.5,8.5,9,0,0.9,50,95,0,0
Busan,Hot,1/22/2021 6:00,1611295217,8.8,8.890585171,4.585506408,6.609035512,9,6.5,7.5,8.5,9,1.2,0.2,0,97,0,0
Busan,Hot,1/22/2021 7:00,1611298817,8.9,8.891441064,4.62760543,6.611315637,9,6.5,7.5,8.5,9,0,0.9,50,98,0,0
Busan,Hot,1/22/2021 8:00,1611302417,9.1,8.910400968,4.670587097,6.613612426,9.5,7,8,8.5,9,0,1.3,50,98,0,0
Busan,Hot,1/22/2021 9:00,1611306017,9.4,8.954909971,4.715278085,6.615951384,9.5,7,8,8.5,9,0.5,0.2,0,98,0.04,0
Busan,Hot,1/22/2021 10:00,1611309617,9.9,9.040827246,4.763069277,6.618373838,10,7,8,8.5,9,0,0.1,0,98,0.14,0
Busan,Hot,1/22/2021 11:00,1611313217,10.2,9.146206587,4.813643781,6.620899145,11,7.5,8,8.5,9,0,0,0,98,0.19,0
Busan,Hot,1/22/2021 12:00,1611316817,10.5,9.269278716,4.866830943,6.623544879,12.5,8.5,8,8.5,9,0.8,0.8,90,99,0.24,0
Busan,Hot,1/22/2021 13:00,1611320417,11.5,9.47207156,4.925998691,6.62639056,12.5,8.5,8,8.5,9,0,1.3,20,98,0.65,0
Busan,Hot,1/22/2021 14:00,1611324017,11.4,9.647337782,4.987339168,6.629408489,12.5,8.5,8,8.5,9,0,1.1,180,95,0.25,0
Busan,Hot,1/22/2021 15:00,1611327617,11.6,9.824852529,5.050441685,6.632600741,12.5,8.5,8,8.5,9,0.1,0.1,0,94,0.18,0
Busan,Hot,1/22/2021 16:00,1611331217,11.5,9.977138662,5.113609061,6.635941938,12.5,8.5,8,8.5,9,0,2.1,50,94,0.14,0
Busan,Hot,1/22/2021 17:00,1611334817,11.3,10.09739878,5.175505737,6.639399936,11.5,8,8,8.5,9,0,2.1,20,95,0.06,0
Busan,Hot,1/22/2021 18:00,1611338417,11.1,10.18854435,5.235476835,6.642945535,11.5,8,8.5,8.5,9,0.1,2.8,50,93,0.01,0
Busan,Hot,1/22/2021 19:00,1611342017,10.8,10.24413123,5.292712642,6.646543123,11.5,8,8.5,8.5,9,0,3.5,50,90,0,0
Busan,Hot,1/22/2021 20:00,1611345617,10.6,10.27648293,5.3473209,6.650169437,11.5,8,8.5,8.5,9,0,3,50,86,0,0
Busan,Hot,1/22/2021 21:00,1611349217,10.4,10.28771176,5.399367954,6.653803345,11.5,8,8.5,8.5,9,0,3.2,50,86,0,0
Busan,Hot,1/22/2021 22:00,1611352817,10.4,10.29791978,5.449889426,6.657443821,11.5,8,8.5,8.5,9,0,4.2,50,86,0,0
Busan,Hot,1/22/2021 23:00,1611356417,10.3,10.29810889,5.498910505,6.661080849,11.5,8,8.5,8.5,9,0,3.2,50,86,0,0
Busan,Hot,1/23/2021 0:00,1611360017,10.1,10.28009899,5.545956036,6.664696252,11.5,8,8.5,8.5,9,0,3.6,50,86,0,0
Busan,Hot,1/23/2021 1:00,1611363617,10.2,10.27281726,5.592285724,6.668300769,11.5,8,8.5,8.5,9,0,4.2,50,86,0,0
Busan,Hot,1/23/2021 2:00,1611367217,10.1,10.2571066,5.637536631,6.671885989,11.5,8,8.5,8.5,9,0,3.5,50,86,0,0
Busan,Hot,1/23/2021 3:00,1611370817,10.1,10.24282419,5.682029473,6.67545336,11.5,8,8.5,8.5,9,0,3.9,50,86,0,0
Busan,Hot,1/23/2021 4:00,1611374417,10.1,10.22984017,5.725926773,6.679004196,11.5,8,8.5,8.5,9,0,4.3,50,84,0,0
Busan,Hot,1/23/2021 5:00,1611378017,10.2,10.22712743,5.769806988,6.682548775,11.5,8,8.5,8.5,9,0,3.9,50,86,0,0
Busan,Hot,1/23/2021 6:00,1611381617,10.1,10.21557039,5.812966465,6.686078267,11.5,8,9,8.5,9,0,4.2,50,86,0,0
Busan,Hot,1/23/2021 7:00,1611385217,9.9,10.18688217,5.854565382,6.689575573,11.5,8,9,8.5,9,0,3.8,50,89,0,0
Busan,Hot,1/23/2021 8:00,1611388817,9.7,10.14262015,5.894195711,6.693025168,11.5,8,9,8.5,9,0,3.9,50,88,0,0
Busan,Hot,1/23/2021 9:00,1611392417,9.8,10.11147287,5.93315035,6.696440201,11.5,8,9,8.5,9,0,3.8,50,87,0.02,0
Busan,Hot,1/23/2021 10:00,1611396017,9.6,10.06497533,5.970587546,6.699805371,12.5,8.5,9,8.5,9,0,3.5,50,94,0.06,0
Busan,Hot,1/23/2021 11:00,1611399617,11,10.14997758,6.014018893,6.703252096,13.5,9,9,8.5,9,0,4.1,70,95,0.21,0
Busan,Hot,1/23/2021 12:00,1611403217,11.4,10.26361598,6.062182832,6.706808903,14.5,9.5,9,8.5,9,3,4,50,89,0.29,0
Busan,Hot,1/23/2021 13:00,1611406817,11,10.33055998,6.110471006,6.710429034,14.5,9.5,9,8.5,9,0,5.8,50,86,0.12,0
Busan,Hot,1/23/2021 14:00,1611410417,11.3,10.41869089,6.16006678,6.714133592,13.5,9,9,8.5,9,0,5.2,50,80,0.24,0
Busan,Hot,1/23/2021 15:00,1611414017,11.3,10.4988099,6.210064357,6.717914487,13,8.5,9,8.5,9,0.3,5.8,50,75,0.32,0
Busan,Hot,1/23/2021 16:00,1611417617,11.1,10.55346355,6.259023236,6.721746204,12.5,8.5,9,8.5,9,0,5.8,70,69,0.23,0
Busan,Hot,1/23/2021 17:00,1611421217,10.8,10.57587595,6.305740387,6.725596484,12.5,8.5,9,8.5,9,0,6.9,70,66,0.08,0
Busan,Hot,1/23/2021 18:00,1611424817,10.5,10.56897814,6.349631351,6.729436026,12.5,8.5,9.5,8.5,9,0,5.6,70,71,0.01,0
Busan,Hot,1/23/2021 19:00,1611428417,10.3,10.54452558,6.390915832,6.733247304,11.5,8,9.5,8.5,9,0,6,50,68,0,0
Busan,Hot,1/23/2021 20:00,1611432017,10.2,10.51320507,6.430210546,6.737023486,11.5,8,9.5,8.5,9,0,6.2,70,66,0,0
Busan,Hot,1/23/2021 21:00,1611435617,10,10.46655007,6.467335599,6.740749287,11.5,8,9.5,8.5,9,0,7,50,63,0,0
Busan,Hot,1/23/2021 22:00,1611439217,9.8,10.40595461,6.502212677,6.74441083,11,7.5,9.5,8.5,9,0,4.4,50,65,0,0
Busan,Hot,1/23/2021 23:00,1611442817,9.7,10.34177691,6.535309188,6.748004603,11,7.5,9.5,8.5,9,0,5.2,70,60,0,0
Busan,Hot,1/24/2021 0:00,1611446417,9.6,10.27434265,6.566865336,6.751527418,11,7.5,9.5,8.5,9,0,4.6,50,57,0,0
Busan,Hot,1/24/2021 1:00,1611450017,9.5,10.20394786,6.59700766,6.75497639,10,7,9.5,8.5,9,0,3.3,70,64,0,0
Busan,Hot,1/24/2021 2:00,1611453617,9.3,10.12177078,6.625310753,6.75833982,10,7,9.5,8.5,9,0,3.7,50,64,0,0
Busan,Hot,1/24/2021 3:00,1611457217,9.1,10.02888253,6.651573121,6.761607096,10,7,9.5,8.5,9,0,3.9,50,64,0,0
Busan,Hot,1/24/2021 4:00,1611460817,8.9,9.926256847,6.67570512,6.764768584,10,7,9.5,8.5,9,0,4.2,50,63,0,0
Busan,Hot,1/24/2021 5:00,1611464417,8.9,9.83296077,6.698663015,6.767833711,10,7,9.5,8.5,9,0,4.3,50,63,0,0
Busan,Hot,1/24/2021 6:00,1611468017,8.9,9.748146154,6.720926018,6.770811046,10,7,9.5,8.5,9,0,3.9,50,63,0,0
Busan,Hot,1/24/2021 7:00,1611471617,8.7,9.65286014,6.741744702,6.773690216,10,7,9.5,8.5,9,0,4.1,50,61,0,0
Busan,Hot,1/24/2021 8:00,1611475217,8.8,9.5753274,6.762240364,6.776489055,11,7.5,9.5,8.5,9,0,4.2,70,60,0.01,0
Busan,Hot,1/24/2021 9:00,1611478817,8.7,9.495752182,6.781979601,6.779205601,11.5,8,9.5,8.5,9,0,3,50,62,0.09,0
Busan,Hot,1/24/2021 10:00,1611482417,9.4,9.487047438,6.804711997,6.781910738,13,8.5,9.5,8.5,9,0,4.1,50,61,0.47,0
Busan,Hot,1/24/2021 11:00,1611486017,12.3,9.742770398,6.843170055,6.78486864,13.5,9,9.5,8.5,9,0,3.6,50,49,1.29,0
Busan,Hot,1/24/2021 12:00,1611489617,10,9.766154908,6.877836568,6.787846948,16,10,9.5,9,9,0,5.3,50,59,0.89,0
Busan,Hot,1/24/2021 13:00,1611493217,9.9,9.778322643,6.909959414,6.790834436,15,9.5,9.5,9,9,0,2.8,70,57,0.57,0
Busan,Hot,1/24/2021 14:00,1611496817,10.2,9.816656948,6.942149142,6.793857236,14.5,9.5,9.5,9,9,0,3.5,50,59,0.53,0
Busan,Hot,1/24/2021 15:00,1611500417,9.7,9.806051771,6.971737378,6.796866421,13.5,9,9.5,9,9,0,4.1,50,61,0.33,0
Busan,Hot,1/24/2021 16:00,1611504017,9.7,9.796410701,6.99989127,6.799862969,13.5,9,9.5,9,9,0,3.2,50,63,0.24,0
Busan,Hot,1/24/2021 17:00,1611507617,9.3,9.751282456,7.025215518,6.80281144,13,8.5,9.5,9,9,0,3.6,50,65,0.09,0
Busan,Hot,1/24/2021 18:00,1611511217,9.1,9.69207496,7.048023484,6.805697817,12.5,8.5,9.5,9,9.5,0,3.4,50,66,0.02,0
Busan,Hot,1/24/2021 19:00,1611514818,8.9,9.620068145,7.068482757,6.808509376,12.5,8.5,9.5,9,9.5,0,3.4,50,66,0,0
Busan,Hot,1/24/2021 20:00,1611518418,8.8,9.545516496,7.087182978,6.811243648,12.5,8.5,10,9,9.5,0,2.6,50,68,0,0
Busan,Hot,1/24/2021 21:00,1611522018,8.8,9.477742269,7.104919805,6.813907483,11.5,8,10,9,9.5,0,2.9,50,67,0,0
Busan,Hot,1/24/2021 22:00,1611525618,8.8,9.416129335,7.122091898,6.816507105,11.5,8,10,9,9.5,0,3.6,50,65,0,0
Busan,Hot,1/24/2021 23:00,1611529218,8.9,9.369208487,7.13939446,6.819057257,11.5,8,10,9,9.5,0,4.6,50,63,0,0
Busan,Hot,1/25/2021 0:00,1611532818,8.9,9.32655317,7.156675954,6.821562248,11.5,8,10,9,9.5,0,3.3,50,62,0,0
Busan,Hot,1/25/2021 1:00,1611536418,8.8,9.2786847,7.173366416,6.824016915,11.5,8,10,9,9.5,0,2.4,50,62,0,0
Busan,Hot,1/25/2021 2:00,1611540018,8.7,9.226077,7.189186613,6.826416576,11,7.5,10,9,9.5,0,3,50,62,0,0
Busan,Hot,1/25/2021 3:00,1611543618,8.1,9.123706363,7.201527371,6.828711571,11,7.5,10,9,9.5,0,3.6,50,65,0,0
Busan,Hot,1/25/2021 4:00,1611547218,8,9.021551239,7.211589492,6.83090222,10,7,10,9,9.5,0,3.1,50,64,0,0
Busan,Hot,1/25/2021 5:00,1611550818,7.7,8.901410218,7.218988614,6.832970659,10,7,10,9,9.5,0,2.5,50,66,0,0
Busan,Hot,1/25/2021 6:00,1611554418,7.6,8.783100198,7.22453774,6.83491884,9.5,7,10,9,9.5,0,2.8,50,66,0,0
Busan,Hot,1/25/2021 7:00,1611558018,7.5,8.666454725,7.228648507,6.836748547,9.5,7,10,9,9.5,0,3.2,50,66,0,0
Busan,Hot,1/25/2021 8:00,1611561618,7.7,8.578595205,7.233016963,6.838488653,10,7,10,9,9.5,0,3.4,50,68,0.02,0
Busan,Hot,1/25/2021 9:00,1611565218,8.5,8.571450186,7.241451759,6.840219884,12.5,8.5,10,9,9.5,0,4,50,65,0.21,0
Busan,Hot,1/25/2021 10:00,1611568818,10.6,8.755863806,7.262253877,6.842133614,13.5,9,10,9,9.5,0,3.7,70,60,0.73,0
Busan,Hot,1/25/2021 11:00,1611572418,10.7,8.93260346,7.2895705,6.844221995,15,9.5,10,9,9.5,0,4.1,70,60,0.96,0
Busan,Hot,1/25/2021 12:00,1611576018,11.3,9.147821327,7.322947192,6.846523293,16.5,10.5,10,9,9.5,0,4.1,50,56,1.42,0
Busan,Hot,1/25/2021 13:00,1611579618,11.8,9.388928479,7.361633935,6.849063159,16,10,10,9,9.5,0,4.2,70,57,1.42,0
Busan,Hot,1/25/2021 14:00,1611583218,12.9,9.708116799,7.408203441,6.851919356,17,10.5,10,9,9.5,0,4.5,70,54,2.14,0
Busan,Hot,1/25/2021 15:00,1611586818,12.4,9.952833454,7.455969517,6.855017172,18,11,10,9,9.5,0,4.5,70,54,1.87,0
Busan,Hot,1/25/2021 16:00,1611590418,11.8,10.12075769,7.50112119,6.85827965,16,10,10,9,9.5,0,3.8,70,57,1.38,0
Busan,Hot,1/25/2021 17:00,1611594018,10.8,10.18250699,7.539804587,6.861600557,13.5,9,10,9,9.5,0,4.3,70,61,0.71,0
Busan,Hot,1/25/2021 18:00,1611597618,9,10.07500635,7.566183473,6.864810752,12.5,8.5,10,9,9.5,0,4.4,50,66,0.12,0
Busan,Hot,1/25/2021 19:00,1611601218,8.5,9.931823956,7.583865182,6.867874702,12.5,8.5,10,9,9.5,0,4.9,50,67,0,0
Busan,Hot,1/25/2021 20:00,1611604818,8.4,9.792567233,7.596658775,6.870796472,12.5,8.5,10,9,9.5,0,3.3,50,69,0,0
Busan,Hot,1/25/2021 21:00,1611608418,8.5,9.675061121,7.607464223,6.873597936,11.5,8,10,9,9.5,0,3.3,50,70,0,0
Busan,Hot,1/25/2021 22:00,1611612018,8.6,9.577328291,7.617726998,6.876298965,11.5,8,10,9,9.5,0,3.6,50,70,0,0
Busan,Hot,1/25/2021 23:00,1611615618,8.7,9.497571174,7.628165367,6.878917618,11.5,8,10,9,9.5,0,3.3,50,71,0,0
Busan,Hot,1/26/2021 0:00,1611619218,8.9,9.443246522,7.639629087,6.881479386,11,7.5,10,9,9.5,0,3.3,50,71,0,0
Busan,Hot,1/26/2021 1:00,1611622818,8.7,9.375678656,7.650553557,6.883971093,11,7.5,10,9,9.5,0,3.5,50,72,0,0
Busan,Hot,1/26/2021 2:00,1611626418,8.6,9.305162415,7.660661941,6.886389866,11,7.5,10,9,9.5,0,3.5,50,73,0,0
Busan,Hot,1/26/2021 3:00,1611630018,8.7,9.25014765,7.670811329,6.888751262,11,7.5,10,9,9.5,0,3.4,50,72,0,0
Busan,Hot,1/26/2021 4:00,1611633618,8.9,9.218316045,7.681920871,6.8910785,11,7.5,10,9,9.5,0,3.1,50,72,0,0
Busan,Hot,1/26/2021 5:00,1611637218,8.9,9.189378223,7.693450739,6.893374503,10,7,10,9,9.5,0,3.4,50,78,0,0
Busan,Hot,1/26/2021 6:00,1611640818,8.5,9.126707475,7.703151412,6.895605605,10,7,10,9,9.5,2.1,3,50,88,0,0
Busan,Hot,1/26/2021 7:00,1611644418,8.3,9.05155225,7.710908422,6.897759398,10,7,10,9,9.5,0,3.5,50,89,0,0
